composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.937578,67.965931,0.014713,0.449219,0.000000,0.449219,0.034146,34.145600
2,2,8.673448,65.746189,0.015210,0.449219,0.067133,0.516352,0.034002,34.002400
3,2,8.407650,62.154197,0.016089,0.449219,0.394757,0.843975,0.033150,33.150400
4,2,8.231261,53.346648,0.018745,2.539062,2.205517,4.744579,0.029073,30.994400
5,2,8.255876,47.951998,0.020854,1.230469,0.824561,2.055029,0.026408,22.354400
6,3,8.393530,61.339388,0.016303,0.449219,0.461692,0.910910,0.032725,33.154400
7,3,8.152793,53.054675,0.018848,2.539062,2.270498,4.809561,0.029073,30.870000
8,3,8.136655,47.499536,0.021053,1.230469,0.891268,2.121737,0.026404,22.220800
9,3,8.089551,52.811865,0.018935,2.539062,2.601449,5.140511,0.029046,29.987800
10,3,8.022781,47.072122,0.021244,1.230469,1.220111,2.450580,0.026403,21.360000
11,3,8.052862,47.192708,0.021190,3.320312,3.027808,6.348121,0.026390,21.641000
12,4,8.076360,51.993135,0.019233,2.539062,2.669023,5.208085,0.028615,29.984200
13,4,8.007773,46.256233,0.021619,1.230469,1.286335,2.516804,0.025976,21.364000
14,4,7.974102,46.897036,0.021323,3.320312,3.093769,6.414081,0.026384,21.507800
15,4,7.913418,46.673177,0.021426,3.320312,3.422464,6.742777,0.026378,20.644600
16,5,7.899493,45.860174,0.021805,3.320312,3.488962,6.809275,0.025953,20.646800
