composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.291910,63.072718,0.015855,0.449219,0.000000,0.449219,0.017030,17.030400
2,2,8.161030,61.862365,0.016165,0.449219,0.067249,0.516468,0.016963,16.963200
3,2,7.947704,46.514610,0.021499,1.230469,0.824515,2.054984,0.013171,11.161000
4,2,8.024594,59.311885,0.016860,0.449219,0.396425,0.845644,0.016530,16.530400
5,2,7.945994,51.583824,0.019386,2.539062,2.204752,4.743814,0.014544,15.503400
6,3,8.015492,58.532007,0.017085,0.449219,0.461917,0.911135,0.016315,16.530400
7,3,7.888315,46.290622,0.021603,1.230469,0.890409,2.120878,0.013173,11.100000
8,3,7.849760,46.151760,0.021668,3.320312,3.028004,6.348317,0.013168,10.813000
9,3,7.907885,51.439381,0.019440,2.539062,2.271480,4.810543,0.014546,15.443400
10,3,7.875886,51.327382,0.019483,2.539062,2.598489,5.137551,0.014544,15.007000
11,3,7.832652,46.078473,0.021702,1.230469,1.220395,2.450864,0.013172,10.669800
12,4,7.869129,50.547220,0.019783,2.539062,2.665773,5.204836,0.014327,15.006400
13,4,7.824574,45.296944,0.022077,1.230469,1.287199,2.517667,0.012956,10.668200
14,4,7.810450,46.006498,0.021736,3.320312,3.093754,6.414067,0.013172,10.753400
15,4,7.784346,45.901756,0.021786,3.320312,3.425439,6.745751,0.013172,10.326000
16,5,7.777023,45.122413,0.022162,3.320312,3.491649,6.811962,0.012957,10.327000
