Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,799,0,799,0.000000,0.017979,6.952432,55.619458,0.449219,0.762681,0.606884,1
1,1.000000,807,8,799,0.991326,0.017890,7.022068,55.897999,0.449219,0.762681,0.606884,1
1,5.000000,833,34,799,4.081633,0.017605,7.248383,56.803259,0.449219,0.762681,0.606884,1
1,10.000000,880,81,799,9.204545,0.017112,7.657491,58.439691,0.449219,0.762681,0.606884,1
1,25.000000,1043,244,799,23.394056,0.015597,9.076312,64.114976,0.449219,0.762681,0.606884,1
2,0.000000,799,0,799,0.000000,0.018069,6.943263,55.342886,0.512695,0.882299,0.803832,2
2,1.000000,808,8,800,0.990099,0.017979,7.012817,55.621102,0.512695,0.882299,0.803832,2
2,5.000000,835,34,801,4.071856,0.017697,7.238927,56.507984,0.518180,0.882299,0.803832,2
2,10.000000,881,80,801,9.194098,0.017202,7.643059,58.133344,0.515417,0.882299,0.803832,2
2,25.000000,1049,245,804,23.546235,0.015658,9.075160,63.866206,0.514016,0.882299,0.803832,2
3,0.000000,800,0,800,0.000000,0.018563,6.936488,53.869423,0.825195,0.677404,0.806731,2
3,1.000000,809,9,800,1.112485,0.018462,7.014695,54.164730,0.829256,0.677404,0.806731,2
3,5.000000,834,34,800,4.076739,0.018177,7.231796,55.015609,0.833316,0.677404,0.806731,2
3,10.000000,882,81,801,9.183673,0.017669,7.640058,56.596092,0.845498,0.677404,0.806731,2
3,25.000000,1041,238,803,22.958694,0.016144,9.001628,61.940880,0.869004,0.677404,0.806731,2
4,0.000000,800,0,800,0.000000,0.021003,6.968273,47.611214,4.628906,0.900128,0.728426,2
4,1.000000,810,9,801,1.111111,0.020889,7.046869,47.872885,4.642448,0.900128,0.728426,2
4,5.000000,834,33,801,3.956835,0.020552,7.255937,48.656443,4.655991,0.900128,0.728426,2
4,10.000000,881,80,801,9.080590,0.019973,7.665969,50.068143,4.714673,0.900128,0.728426,2
4,25.000000,1037,235,802,22.661524,0.018194,9.017057,54.962923,4.845581,0.900128,0.728426,2
5,0.000000,799,0,799,0.000000,0.023243,6.942629,43.022887,2.011719,0.971774,0.945565,2
5,1.000000,809,9,800,1.112485,0.023113,7.020912,43.266244,2.016073,0.971774,0.945565,2
5,5.000000,834,34,800,4.076739,0.022756,7.238226,43.943616,2.028049,0.971774,0.945565,2
5,10.000000,881,81,800,9.194098,0.022110,7.646741,45.228796,2.049822,0.971774,0.945565,2
5,25.000000,1042,241,801,23.128599,0.020125,9.035613,49.688507,2.118208,0.971774,0.945565,2
6,0.000000,800,0,800,0.000000,0.018811,6.936559,53.159933,0.888672,0.930769,0.871154,3
6,1.000000,811,9,802,1.109741,0.018707,7.014808,53.455348,0.894156,0.930769,0.871154,3
6,5.000000,836,34,802,4.066986,0.018420,7.231889,54.288692,0.897953,0.930769,0.871154,3
6,10.000000,884,81,803,9.276018,0.017905,7.639830,55.850939,0.912515,0.930769,0.871154,3
6,25.000000,1041,235,806,22.862632,0.016369,8.979224,61.092032,0.931797,0.930769,0.871154,3
7,0.000000,800,0,800,0.000000,0.021007,6.966052,47.602329,4.692383,0.932671,0.822369,3
7,1.000000,811,9,802,1.109741,0.020893,7.044618,47.863940,4.706272,0.932671,0.822369,3
7,5.000000,837,34,803,4.062127,0.020556,7.253995,48.648139,4.720357,0.932671,0.822369,3
