composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.138807,64.788635,0.015435,0.449219,0.000000,0.449219,0.031077,31.076800
2,2,7.900968,62.684068,0.015953,0.449219,0.063934,0.513152,0.030953,30.952800
3,2,7.534602,45.809167,0.021830,1.230469,0.785011,2.015480,0.024049,20.334800
4,2,7.660116,59.255669,0.016876,0.449219,0.377838,0.827056,0.030162,30.162400
5,2,7.547750,51.137635,0.019555,2.539062,2.100377,4.639439,0.026505,28.243400
6,3,7.647741,58.471223,0.017102,0.449219,0.441386,0.890605,0.029774,30.168000
7,3,7.426801,45.380779,0.022036,1.230469,0.848871,2.079340,0.024044,20.210800
8,3,7.398088,45.265517,0.022092,3.320312,2.885138,6.205450,0.024043,19.706800
9,3,7.479236,50.865244,0.019660,2.539062,2.164148,4.703210,0.026506,28.132200
10,3,7.428833,50.665803,0.019737,2.539062,2.477725,5.016788,0.026502,27.340600
11,3,7.327560,44.988747,0.022228,1.230469,1.162574,2.393042,0.024045,19.427600
12,4,7.415219,49.876850,0.020049,2.539062,2.541063,5.080125,0.026106,27.338200
13,4,7.314744,44.201791,0.022624,1.230469,1.226175,2.456643,0.023653,19.430000
14,4,7.329291,44.992514,0.022226,3.320312,2.948767,6.269079,0.024043,19.593200
15,4,7.278775,44.794435,0.022324,3.320312,3.261894,6.582206,0.024041,18.802800
16,5,7.265952,44.007464,0.022723,3.320312,3.325678,6.645990,0.023649,18.805200
