composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.248249,62.914963,0.015894,0.449219,0.000000,0.449219,0.016936,16.936000
2,2,8.119291,61.708691,0.016205,0.449219,0.068047,0.517266,0.016876,16.876000
3,2,7.991289,59.222508,0.016885,0.449219,0.389512,0.838730,0.016468,16.468000
4,2,7.944250,51.728454,0.019332,2.537529,2.181111,4.718640,0.014500,15.410000
5,2,7.928352,46.558436,0.021478,1.230469,0.818892,2.049361,0.013144,11.078000
6,3,7.978484,58.452338,0.017108,0.449219,0.449564,0.898783,0.016272,16.484000
7,3,7.911715,51.611781,0.019375,2.539062,2.249935,4.788997,0.014520,15.370000
8,3,7.864321,46.332656,0.021583,1.230469,0.884035,2.114504,0.013160,11.025000
9,3,7.888554,51.452815,0.019435,2.539062,2.598601,5.137664,0.014480,14.963000
10,3,7.819187,46.126321,0.021680,1.230469,1.214294,2.444763,0.013144,10.608000
11,3,7.877052,46.362909,0.021569,3.320312,3.006109,6.326422,0.013152,10.752000
12,4,7.882251,50.648102,0.019744,2.539062,2.667778,5.206840,0.014262,14.961000
13,4,7.808285,45.336812,0.022057,1.230469,1.279520,2.509989,0.012942,10.624000
14,4,7.840853,46.223501,0.021634,3.320312,3.071952,6.392264,0.013168,10.712000
15,4,7.813987,46.124058,0.021681,3.320312,3.403449,6.723761,0.013156,10.274000
16,5,7.811923,45.342753,0.022054,3.320312,3.470943,6.791255,0.012952,10.282000
