Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
11,4h,0.005503,51.822639,181.706269,4.054430,1.000000,1.000000,3,17832,4399,13433,4399,24.680350,375393.087891,189415.975781,16519.921875,28876.391376,14570.459675,1270.763221,28899.783789,14612.767578,2974.511719
11,8h,0.005531,51.542405,180.793361,4.052574,1.000000,1.000000,3,8916,2193,6723,2193,24.607447,634494.087402,318936.774805,24782.446289,57681.280673,28994.252255,2252.949663,57736.763330,29076.826660,5949.291992
11,12h,0.005550,51.291476,180.173566,4.046874,1.000000,1.000000,3,5922,1439,4483,1439,24.400540,778580.630029,390825.160059,30239.208984,86508.958892,43425.017784,3359.912109,86576.446777,43555.893555,8924.072266
11,24h,0.005577,50.918379,179.309964,4.045490,1.000000,1.000000,3,2948,702,2246,702,23.948440,2075591.273193,1040917.246387,81283.520508,172965.939433,86743.103866,6773.626709,173095.497119,86993.094238,17848.413086
12,2h,0.005374,53.133891,186.083389,1.840924,1.000000,1.000000,4,35808,8908,26900,8908,24.888293,260342.712305,132099.024609,23730.468750,14463.484017,7338.834701,1318.359375,14492.183086,7427.086172,1933.593750
12,4h,0.005468,52.158272,182.881703,1.846606,1.000000,1.000000,4,17863,4406,13457,4406,24.676706,375313.393359,189453.986719,28828.125000,28870.261028,14573.383594,2217.548077,28879.218750,14614.172344,3867.187500
12,8h,0.005513,51.722237,181.383642,1.843832,1.000000,1.000000,4,8923,2194,6729,2194,24.632971,750157.203809,377413.207617,57656.250000,57704.400293,29031.785201,4435.096154,57728.437500,29056.875000,7734.375000
12,12h,0.005539,51.407995,180.546909,1.846026,1.000000,1.000000,4,5933,1443,4490,1443,24.338446,1298114.139258,652398.678516,107578.125000,86540.942617,43493.245234,7171.875000,86577.656250,43555.312500,11601.562500
12,24h,0.005567,51.058491,179.639773,1.866078,1.000000,1.000000,4,2962,710,2252,710,24.071573,2237312.696484,1123114.192969,171524.414062,172100.976653,86393.399459,13194.185697,173125.312500,87050.625000,23203.125000
13,2h,0.005374,53.133891,186.083389,1.840924,1.000000,1.000000,4,35808,8908,26900,8908,24.888293,260342.712305,132099.024609,23730.468750,14463.484017,7338.834701,1318.359375,14492.183086,7427.086172,1933.593750
13,4h,0.005468,52.158272,182.881703,1.846606,1.000000,1.000000,4,17863,4406,13457,4406,24.676706,375313.393359,189453.986719,28828.125000,28870.261028,14573.383594,2217.548077,28879.218750,14614.172344,3867.187500
13,8h,0.005513,51.722237,181.383642,1.843832,1.000000,1.000000,4,8923,2194,6729,2194,24.632971,750157.203809,377413.207617,57656.250000,57704.400293,29031.785201,4435.096154,57728.437500,29056.875000,7734.375000
13,12h,0.005539,51.407995,180.546909,1.846026,1.000000,1.000000,4,5933,1443,4490,1443,24.338446,1298114.139258,652398.678516,107578.125000,86540.942617,43493.245234,7171.875000,86577.656250,43555.312500,11601.562500
13,24h,0.005567,51.058491,179.639773,1.866078,1.000000,1.000000,4,2962,710,2252,710,24.071573,2237312.696484,1123114.192969,171524.414062,172100.976653,86393.399459,13194.185697,173125.312500,87050.625000,23203.125000
14,2h,0.005370,53.183555,186.212862,3.019983,1.000000,1.000000,4,35762,8912,26850,8912,24.931492,132928.916144,71467.732288,1936.052900,14769.879572,7940.859143,215.116989,14984.115234,8368.230469,1757.812500
14,4h,0.005462,52.242879,183.076766,3.018806,1.000000,1.000000,4,17852,4419,13433,4419,24.787139,350928.390968,183483.181936,15240.932734,29244.032581,15290.265161,1270.077728,29938.230469,16676.460938,3867.187500
14,8h,0.005521,51.576709,181.117114,3.015673,1.000000,1.000000,4,8888,2165,6723,2165,24.426193,696888.625857,357043.251715,38453.894336,58074.052155,29753.604310,3204.491195,59846.460938,33292.921875,7734.375000
14,12h,0.005537,51.420252,180.595137,2.993052,1.000000,1.000000,4,5927,1443,4484,1443,24.363084,1128307.466130,571913.932260,79829.279004,86792.882010,43993.379405,6140.713770,89754.691406,49909.382812,11601.562500
14,24h,0.005573,50.948688,179.442824,3.007041,1.000000,1.000000,4,2949,702,2247,702,23.906409,2082691.807260,1055181.614520,138564.808008,173557.650605,87931.801210,11547.067334,179479.382812,99758.765625,23203.125000
15,2h,0.005370,53.183555,186.212862,3.019983,1.000000,1.000000,4,35762,8912,26850,8912,24.931492,132928.916144,71467.732288,1936.052900,14769.879572,7940.859143,215.116989,14984.115234,8368.230469,1757.812500
15,4h,0.005462,52.242879,183.076766,3.018806,1.000000,1.000000,4,17852,4419,13433,4419,24.787139,350928.390968,183483.181936,15240.932734,29244.032581,15290.265161,1270.077728,29938.230469,16676.460938,3867.187500
15,8h,0.005521,51.576709,181.117114,3.015673,1.000000,1.000000,4,8888,2165,6723,2165,24.426193,696888.625857,357043.251715,38453.894336,58074.052155,29753.604310,3204.491195,59846.460938,33292.921875,7734.375000
15,12h,0.005537,51.420252,180.595137,2.993052,1.000000,1.000000,4,5927,1443,4484,1443,24.363084,1128307.466130,571913.932260,79829.279004,86792.882010,43993.379405,6140.713770,89754.691406,49909.382812,11601.562500
15,24h,0.005573,50.948688,179.442824,3.007041,1.000000,1.000000,4,2949,702,2247,702,23.906409,2082691.807260,1055181.614520,138564.808008,173557.650605,87931.801210,11547.067334,179479.382812,99758.765625,23203.125000
16,2h,0.005417,52.701643,184.599922,2.300691,1.000000,1.000000,4,35856,8911,26945,8911,24.857764,158940.758252,80705.716504,10357.324219,14449.159841,7336.883319,941.574929,14478.539941,7358.879883,1933.593750
16,4h,0.005491,51.936080,182.129628,2.306501,1.000000,1.000000,4,17847,4397,13450,4397,24.642797,404157.662549,203819.525098,32505.761719,28868.404468,14558.537507,2321.840123,28897.079883,14597.759766,3867.187500
16,8h,0.005526,51.592617,180.974582,2.299114,1.000000,1.000000,4,8913,2187,6726,2187,24.604510,403849.078760,202958.757520,14062.500000,57692.725537,28994.108217,2008.928571,57714.375000,29028.750000,7031.250000
16,12h,0.005546,51.334082,180.302087,2.289183,1.000000,1.000000,4,5932,1442,4490,1442,24.359407,778492.514453,390949.228906,41619.384766,86499.168273,43438.803212,4624.376085,86577.656250,43555.893555,11601.562500
16,24h,0.005575,50.939446,179.356960,2.287414,1.000000,1.000000,4,2953,704,2249,704,23.941754,2249147.477637,1128883.055273,163232.739258,173011.344434,86837.158098,12556.364558,173125.312500,87050.625000,23203.125000
17,2h,0.005417,52.701643,184.599922,2.300691,1.000000,1.000000,4,35856,8911,26945,8911,24.857764,158940.758252,80705.716504,10357.324219,14449.159841,7336.883319,941.574929,14478.539941,7358.879883,1933.593750
17,4h,0.005491,51.936080,182.129628,2.306501,1.000000,1.000000,4,17847,4397,13450,4397,24.642797,404157.662549,203819.525098,32505.761719,28868.404468,14558.537507,2321.840123,28897.079883,14597.759766,3867.187500
17,8h,0.005526,51.592617,180.974582,2.299114,1.000000,1.000000,4,8913,2187,6726,2187,24.604510,403849.078760,202958.757520,14062.500000,57692.725537,28994.108217,2008.928571,57714.375000,29028.750000,7031.250000
17,12h,0.005546,51.334082,180.302087,2.289183,1.000000,1.000000,4,5932,1442,4490,1442,24.359407,778492.514453,390949.228906,41619.384766,86499.168273,43438.803212,4624.376085,86577.656250,43555.893555,11601.562500
17,24h,0.005575,50.939446,179.356960,2.287414,1.000000,1.000000,4,2953,704,2249,704,23.941754,2249147.477637,1128883.055273,163232.739258,173011.344434,86837.158098,12556.364558,173125.312500,87050.625000,23203.125000
18,2h,0.005413,52.755551,184.752366,3.013618,1.000000,1.000000,4,35847,8922,26925,8922,24.889112,161670.530702,85942.661404,4911.488145,14697.320973,7812.969219,446.498922,14984.115234,8368.230469,1757.812500
18,4h,0.005486,51.995166,182.276757,3.011008,1.000000,1.000000,4,17844,4405,13439,4405,24.719794,379677.752518,197846.705037,16974.900273,29205.980963,15218.977311,1305.761559,29938.230469,16676.460938,3515.625000
18,8h,0.005525,51.589000,180.989321,3.006727,1.000000,1.000000,4,8911,2187,6724,2187,24.598810,523501.719479,269620.038959,13096.088574,58166.857720,29957.782107,1455.120953,59846.460938,33292.921875,5949.291992
18,12h,0.005545,51.343988,180.341137,3.007616,1.000000,1.000000,4,5929,1443,4486,1443,24.354866,954855.178877,484431.357755,51285.026416,86805.016262,44039.214341,4662.275129,89754.691406,49909.382812,10546.875000
18,24h,0.005566,51.088385,179.671626,2.998795,1.000000,1.000000,4,2964,710,2254,710,24.089069,1390146.222366,706771.644731,39290.879150,173768.277796,88346.455591,4911.359894,179479.382812,99758.765625,17848.413086
19,2h,0.005413,52.755551,184.752366,3.013618,1.000000,1.000000,4,35847,8922,26925,8922,24.889112,161670.530702,85942.661404,4911.488145,14697.320973,7812.969219,446.498922,14984.115234,8368.230469,1757.812500
19,4h,0.005486,51.995166,182.276757,3.011008,1.000000,1.000000,4,17844,4405,13439,4405,24.719794,379677.752518,197846.705037,16974.900273,29205.980963,15218.977311,1305.761559,29938.230469,16676.460938,3515.625000
19,8h,0.005525,51.589000,180.989321,3.006727,1.000000,1.000000,4,8911,2187,6724,2187,24.598810,523501.719479,269620.038959,13096.088574,58166.857720,29957.782107,1455.120953,59846.460938,33292.921875,5949.291992
19,12h,0.005545,51.343988,180.341137,3.007616,1.000000,1.000000,4,5929,1443,4486,1443,24.354866,954855.178877,484431.357755,51285.026416,86805.016262,44039.214341,4662.275129,89754.691406,49909.382812,10546.875000
19,24h,0.005566,51.088385,179.671626,2.998795,1.000000,1.000000,4,2964,710,2254,710,24.089069,1390146.222366,706771.644731,39290.879150,173768.277796,88346.455591,4911.359894,179479.382812,99758.765625,17848.413086
20,2h,0.005446,52.440438,183.630596,4.218919,1.000000,1.000000,4,35830,8922,26908,8922,24.912085,144405.384473,73123.968945,7784.765625,14440.538447,7312.396895,778.476562,14494.891895,7396.383789,1933.593750
20,4h,0.005504,51.808616,181.670353,4.225088,1.000000,1.000000,4,17833,4396,13437,4396,24.662143,461938.205859,232891.811719,30637.500000,28871.137866,14555.738232,1914.843750,28899.783789,14612.767578,3867.187500
20,8h,0.005532,51.537562,180.781037,4.226435,1.000000,1.000000,4,8918,2190,6728,2190,24.613142,865326.609912,434991.919824,58262.695312,57688.440661,28999.461322,3884.179688,57728.437500,29056.875000,7734.375000
20,12h,0.005552,51.268854,180.127821,4.213295,1.000000,1.000000,4,5923,1437,4486,1437,24.328887,1124810.508447,564875.916895,80459.179688,86523.885265,43451.993607,6189.167668,86577.656250,43555.312500,11601.562500
20,24h,0.005576,50.927104,179.328712,4.203294,1.000000,1.000000,4,2954,703,2251,703,23.899797,2421846.969336,1215022.338672,139535.156250,172989.069238,86787.309905,9966.796875,173125.312500,87050.625000,23203.125000
21,2h,0.005489,51.947053,182.183652,5.371301,1.000000,1.000000,4,35623,8775,26848,8775,24.649805,161685.335113,85785.670227,2864.370703,14698.666828,7798.697293,260.397337,14984.115234,8368.230469,1487.255859
21,4h,0.005520,51.666845,181.168604,5.379306,1.000000,1.000000,4,17821,4394,13427,4394,24.678750,321784.025992,168388.451984,7695.548437,29253.093272,15308.041089,699.595312,29938.230469,16676.460938,2974.511719
21,8h,0.005546,51.348608,180.304849,5.371654,1.000000,1.000000,4,8886,2167,6719,2167,24.431690,523334.177285,269077.354570,6100.687500,58148.241921,29897.483841,677.854167,59846.460938,33292.921875,2311.523438
21,12h,0.005558,51.186469,179.904877,5.374779,1.000000,1.000000,4,5915,1430,4485,1430,24.260355,781613.411875,396865.223750,18074.517578,86845.934653,44096.135972,2008.279731,89754.691406,49909.382812,8924.072266
21,24h,0.005585,50.790037,179.036437,5.355942,1.000000,1.000000,4,2945,695,2250,695,23.701188,1908926.674287,966698.048574,60933.458984,173538.788572,87881.640779,5539.405362,179479.382812,99758.765625,17848.413086
22,2h,0.005446,52.440438,183.630596,4.218919,1.000000,1.000000,4,35830,8922,26908,8922,24.912085,144405.384473,73123.968945,7784.765625,14440.538447,7312.396895,778.476562,14494.891895,7396.383789,1933.593750
22,4h,0.005504,51.808616,181.670353,4.225088,1.000000,1.000000,4,17833,4396,13437,4396,24.662143,461938.205859,232891.811719,30637.500000,28871.137866,14555.738232,1914.843750,28899.783789,14612.767578,3867.187500
22,8h,0.005532,51.537562,180.781037,4.226435,1.000000,1.000000,4,8918,2190,6728,2190,24.613142,865326.609912,434991.919824,58262.695312,57688.440661,28999.461322,3884.179688,57728.437500,29056.875000,7734.375000
22,12h,0.005552,51.268854,180.127821,4.213295,1.000000,1.000000,4,5923,1437,4486,1437,24.328887,1124810.508447,564875.916895,80459.179688,86523.885265,43451.993607,6189.167668,86577.656250,43555.312500,11601.562500
22,24h,0.005576,50.927104,179.328712,4.203294,1.000000,1.000000,4,2954,703,2251,703,23.899797,2421846.969336,1215022.338672,139535.156250,172989.069238,86787.309905,9966.796875,173125.312500,87050.625000,23203.125000
23,2h,0.005489,51.947053,182.183652,5.371301,1.000000,1.000000,4,35623,8775,26848,8775,24.649805,161685.335113,85785.670227,2864.370703,14698.666828,7798.697293,260.397337,14984.115234,8368.230469,1487.255859
23,4h,0.005520,51.666845,181.168604,5.379306,1.000000,1.000000,4,17821,4394,13427,4394,24.678750,321784.025992,168388.451984,7695.548437,29253.093272,15308.041089,699.595312,29938.230469,16676.460938,2974.511719
23,8h,0.005546,51.348608,180.304849,5.371654,1.000000,1.000000,4,8886,2167,6719,2167,24.431690,523334.177285,269077.354570,6100.687500,58148.241921,29897.483841,677.854167,59846.460938,33292.921875,2311.523438
23,12h,0.005558,51.186469,179.904877,5.374779,1.000000,1.000000,4,5915,1430,4485,1430,24.260355,781613.411875,396865.223750,18074.517578,86845.934653,44096.135972,2008.279731,89754.691406,49909.382812,8924.072266
23,24h,0.005585,50.790037,179.036437,5.355942,1.000000,1.000000,4,2945,695,2250,695,23.701188,1908926.674287,966698.048574,60933.458984,173538.788572,87881.640779,5539.405362,179479.382812,99758.765625,17848.413086
24,2h,0.005454,52.357978,183.360700,4.218522,1.000000,1.000000,4,35826,8915,26911,8915,24.895327,129972.312695,65866.825391,5334.667969,14441.368077,7318.536155,592.740885,14478.539941,7358.879883,1757.812500
24,4h,0.005509,51.762811,181.526302,4.219810,1.000000,1.000000,4,17832,4390,13442,4390,24.652310,375227.609570,189033.419141,18342.480469,28863.662275,14541.032242,1410.960036,28897.079883,14597.759766,3515.625000
24,8h,0.005537,51.458451,180.596559,4.216256,1.000000,1.000000,4,8908,2178,6730,2178,24.528514,576622.517383,289588.234766,21294.140625,57662.251738,28958.823477,2129.414062,57714.375000,29028.750000,7031.250000
24,12h,0.005553,51.248242,180.069004,4.199429,1.000000,1.000000,4,5924,1435,4489,1435,24.341661,691981.472949,347215.145898,21463.964844,86497.684119,43401.893237,2682.995605,86576.446777,43555.893555,8924.072266
24,24h,0.005575,50.955854,179.377357,4.218297,1.000000,1.000000,4,2956,706,2250,706,24.018945,2075434.036719,1040614.473437,92207.812500,172952.836393,86717.872786,7683.984375,173083.125000,86966.250000,21093.750000
25,2h,0.005454,52.357978,183.360700,4.218522,1.000000,1.000000,4,35826,8915,26911,8915,24.895327,129972.312695,65866.825391,5334.667969,14441.368077,7318.536155,592.740885,14478.539941,7358.879883,1757.812500
25,4h,0.005509,51.762811,181.526302,4.219810,1.000000,1.000000,4,17832,4390,13442,4390,24.652310,375227.609570,189033.419141,18342.480469,28863.662275,14541.032242,1410.960036,28897.079883,14597.759766,3515.625000
25,8h,0.005537,51.458451,180.596559,4.216256,1.000000,1.000000,4,8908,2178,6730,2178,24.528514,576622.517383,289588.234766,21294.140625,57662.251738,28958.823477,2129.414062,57714.375000,29028.750000,7031.250000
25,12h,0.005553,51.248242,180.069004,4.199429,1.000000,1.000000,4,5924,1435,4489,1435,24.341661,691981.472949,347215.145898,21463.964844,86497.684119,43401.893237,2682.995605,86576.446777,43555.893555,8924.072266
