data_transfer_rate_mbps,rate_dir,workflow_type,composition_number,event_throughput,wall_time_per_event,cpu_time_per_event,network_transfer_mb_per_event,cpu_utilization,memory_occupancy,total_groups,job_overhead_secs_mean,job_overhead_secs_std,job_overhead_cpu_time_mean,job_overhead_cpu_time_std,job_overhead_sample_count
10,10MBps,fork_real,34,0.003522,40.945138,283.904139,4.104053,0.900133,0.999834,5,558.133435,596.097860,3108.972122,2000.985796,4683
10,10MBps,fork_real,35,0.003520,40.978496,284.050679,4.507173,0.900133,0.999834,5,592.087036,660.214367,3244.161665,2248.630887,4687
10,10MBps,fork_real,36,0.003520,40.978496,284.050679,4.507173,0.900133,0.999834,5,592.087036,660.214367,3244.161665,2248.630887,4687
10,10MBps,fork_real,37,0.006236,40.878069,160.365806,3.382425,1.000000,1.000000,5,485.658991,2167.100748,2234.259889,16880.125929,4683
10,10MBps,fork_real,38,0.006236,40.878069,160.365806,3.382425,1.000000,1.000000,5,485.658991,2167.100748,2234.259889,16880.125929,4683
10,10MBps,fork_real,39,0.006213,41.028784,160.948067,5.204186,1.000000,0.978571,5,639.024509,2143.092282,2847.659702,16819.047874,4684
10,10MBps,fork_real,40,0.006213,41.028784,160.948067,5.204186,1.000000,1.000000,5,639.024509,2143.092282,2847.659702,16819.047874,4684
10,10MBps,fork_real,41,0.006208,41.060864,161.074729,5.603248,1.000000,1.000000,5,672.440189,2159.863171,2981.073649,16845.725849,4688
10,10MBps,fork_real,42,0.003520,40.986749,284.092881,4.657191,0.916778,0.999861,6,605.728407,703.484705,3298.166928,2430.358864,4690
10,10MBps,fork_real,43,0.006234,40.893870,160.423177,3.532659,1.000000,1.000000,6,499.354065,2180.317237,2288.791308,16901.095558,4687
10,10MBps,fork_real,44,0.006211,41.041598,160.999393,5.352744,1.000000,0.982143,6,652.781700,2155.995545,2902.626234,16843.133700,4685
10,10MBps,fork_real,45,0.006211,41.041598,160.999393,5.352744,1.000000,1.000000,6,652.781700,2155.995545,2902.626234,16843.133700,4685
10,10MBps,fork_real,46,0.006206,41.074536,161.127626,5.754220,1.000000,1.000000,6,686.690474,2172.836640,3038.136941,16872.736281,4687
10,10MBps,fork_real,47,0.006206,41.074536,161.127626,5.754220,1.000000,1.000000,6,686.690474,2172.836640,3038.136941,16872.736281,4687
10,10MBps,fork_real,48,0.006205,41.081031,161.166264,5.903271,1.000000,1.000000,7,700.382841,2185.516940,3092.844257,16896.655027,4688
10,10MBps,fork_homo,1,0.006259,40.832968,159.757556,1.432921,1.000000,1.000000,2,442.455320,374.881280,1769.821278,1499.525118,4684
10,10MBps,fork_homo,2,0.006259,40.832968,159.757556,1.432921,1.000000,1.000000,2,442.455320,374.881280,1769.821278,1499.525118,4684
10,10MBps,fork_homo,3,0.006257,40.846661,159.810592,1.583656,1.000000,1.000000,3,456.507087,450.390386,1826.028348,1801.561545,4685
10,10MBps,fork_homo,4,0.006257,40.846661,159.810592,1.583656,1.000000,1.000000,3,456.507087,450.390386,1826.028348,1801.561545,4685
10,10MBps,fork_homo,5,0.006266,40.794141,159.602735,1.585084,1.000000,1.000000,3,400.543488,429.016459,1602.173951,1716.065835,4685
10,10MBps,fork_homo,6,0.006266,40.794141,159.602735,1.585084,1.000000,1.000000,3,400.543488,429.016459,1602.173951,1716.065835,4685
10,10MBps,fork_homo,7,0.006246,40.936581,160.106632,2.680403,1.000000,1.000000,3,525.892651,2112.903594,2103.570605,8451.614376,4683
10,10MBps,fork_homo,8,0.006246,40.936581,160.106632,2.680403,1.000000,1.000000,3,525.892651,2112.903594,2103.570605,8451.614376,4683
10,10MBps,fork_homo,9,0.006266,40.800614,159.588878,1.988430,1.000000,1.000000,3,386.457479,553.151543,1545.829918,2212.606171,4685
10,10MBps,fork_homo,10,0.006244,40.945642,160.160342,3.807873,1.000000,1.000000,3,540.157717,526.296201,2160.630866,2105.184805,4683
10,10MBps,fork_homo,11,0.006244,40.945642,160.160342,3.807873,1.000000,1.000000,3,540.157717,526.296201,2160.630866,2105.184805,4683
10,10MBps,fork_homo,12,0.006263,40.807871,159.655821,1.736469,1.000000,1.000000,4,414.705420,497.723009,1658.821680,1990.892036,4685
10,10MBps,fork_homo,13,0.006263,40.807871,159.655821,1.736469,1.000000,1.000000,4,414.705420,497.723009,1658.821680,1990.892036,4685
10,10MBps,fork_homo,14,0.006244,40.950485,160.160185,2.829689,1.000000,1.000000,4,539.363717,2125.944745,2157.454869,8503.778979,4688
10,10MBps,fork_homo,15,0.006244,40.950485,160.160185,2.829689,1.000000,1.000000,4,539.363717,2125.944745,2157.454869,8503.778979,4688
10,10MBps,fork_homo,16,0.006265,40.804681,159.622710,2.135385,1.000000,1.000000,4,400.008453,607.853145,1600.033811,2431.412581,4686
10,10MBps,fork_homo,17,0.006265,40.804681,159.622710,2.135385,1.000000,1.000000,4,400.008453,607.853145,1600.033811,2431.412581,4686
10,10MBps,fork_homo,18,0.006251,40.905656,159.968959,2.835797,1.000000,1.000000,4,484.633396,2123.175484,1938.533585,8492.701936,4689
10,10MBps,fork_homo,19,0.006251,40.905656,159.968959,2.835797,1.000000,1.000000,4,484.633396,2123.175484,1938.533585,8492.701936,4689
10,10MBps,fork_homo,20,0.006242,40.958591,160.211961,3.956270,1.000000,1.000000,4,553.709489,580.001188,2214.837956,2320.004754,4686
10,10MBps,fork_homo,21,0.006231,41.024001,160.479934,5.053956,1.000000,1.000000,4,634.780313,2139.301512,2539.121253,8557.206049,4682
10,10MBps,fork_homo,22,0.006242,40.958591,160.211961,3.956270,1.000000,1.000000,4,553.709489,580.001188,2214.837956,2320.004754,4686
10,10MBps,fork_homo,23,0.006231,41.024001,160.479934,5.053956,1.000000,1.000000,4,634.780313,2139.301512,2539.121253,8557.206049,4682
10,10MBps,fork_homo,24,0.006244,40.931962,160.141112,3.955962,1.000000,1.000000,4,544.467081,544.201461,2177.868323,2176.805845,4681
10,10MBps,fork_homo,25,0.006244,40.931962,160.141112,3.955962,1.000000,1.000000,4,544.467081,544.201461,2177.868323,2176.805845,4681
10,10MBps,fork_homo,26,0.006238,40.983628,160.306921,4.362198,1.000000,1.000000,4,578.761743,615.323715,2315.046972,2461.294860,4687
10,10MBps,fork_homo,27,0.006255,40.868529,159.870638,3.234994,1.000000,1.000000,4,472.186607,2153.444821,1888.746430,8613.779284,4681
10,10MBps,fork_homo,28,0.006261,40.833870,159.706832,2.289820,1.000000,1.000000,5,414.299304,658.210119,1657.197216,2632.840478,4690
10,10MBps,fork_homo,29,0.006250,40.904341,159.992026,2.984536,1.000000,1.000000,5,498.286066,2137.230008,1993.144264,8548.920031,4690
10,10MBps,fork_homo,30,0.006250,40.904341,159.992026,2.984536,1.000000,1.000000,5,498.286066,2137.230008,1993.144264,8548.920031,4690
10,10MBps,fork_homo,31,0.006229,41.036846,160.531320,5.201954,1.000000,1.000000,5,648.366990,2152.147846,2593.467961,8608.591383,4684
10,10MBps,fork_homo,32,0.006229,41.036846,160.531320,5.201954,1.000000,1.000000,5,648.366990,2152.147846,2593.467961,8608.591383,4684
10,10MBps,fork_homo,33,0.006242,40.945138,160.193184,4.104053,1.000000,1.000000,5,558.133435,596.097860,2232.533741,2384.391438,4683
10,10MBps,fork_homo,34,0.006242,40.945138,160.193184,4.104053,1.000000,1.000000,5,558.133435,596.097860,2232.533741,2384.391438,4683
10,10MBps,fork_homo,35,0.006237,40.978496,160.322329,4.507173,1.000000,1.000000,5,592.087036,660.214367,2368.348145,2640.857467,4687
10,10MBps,fork_homo,36,0.006237,40.978496,160.322329,4.507173,1.000000,1.000000,5,592.087036,660.214367,2368.348145,2640.857467,4687
10,10MBps,fork_homo,37,0.006253,40.878069,159.915391,3.382425,1.000000,1.000000,5,485.658991,2167.100748,1942.635963,8668.402991,4683
10,10MBps,fork_homo,38,0.006253,40.878069,159.915391,3.382425,1.000000,1.000000,5,485.658991,2167.100748,1942.635963,8668.402991,4683
10,10MBps,fork_homo,39,0.006231,41.028784,160.497652,5.204186,1.000000,1.000000,5,639.024509,2143.092282,2556.098036,8572.369130,4684
10,10MBps,fork_homo,40,0.006231,41.028784,160.497652,5.204186,1.000000,1.000000,5,639.024509,2143.092282,2556.098036,8572.369130,4684
10,10MBps,fork_homo,41,0.006226,41.060864,160.624314,5.603248,1.000000,1.000000,5,672.440189,2159.863171,2689.760756,8639.452683,4688
10,10MBps,fork_homo,42,0.006236,40.986749,160.364531,4.657191,1.000000,1.000000,6,605.728407,703.484705,2422.913629,2813.938820,4690
10,10MBps,fork_homo,43,0.006251,40.893870,159.972762,3.532659,1.000000,1.000000,6,499.354065,2180.317237,1997.416261,8721.268947,4687
10,10MBps,fork_homo,44,0.006229,41.041598,160.548978,5.352744,1.000000,1.000000,6,652.781700,2155.995545,2611.126801,8623.982180,4685
10,10MBps,fork_homo,45,0.006229,41.041598,160.548978,5.352744,1.000000,1.000000,6,652.781700,2155.995545,2611.126801,8623.982180,4685
10,10MBps,fork_homo,46,0.006224,41.074536,160.677211,5.754220,1.000000,1.000000,6,686.690474,2172.836640,2746.761895,8691.346560,4687
10,10MBps,fork_homo,47,0.006224,41.074536,160.677211,5.754220,1.000000,1.000000,6,686.690474,2172.836640,2746.761895,8691.346560,4687
10,10MBps,fork_homo,48,0.006222,41.081031,160.715849,5.903271,1.000000,1.000000,7,700.382841,2185.516940,2801.531364,8742.067759,4688
10,10MBps,fork_hetero,1,0.000404,40.832968,2472.526725,1.432921,0.519878,0.590707,2,442.455320,374.881280,23452.283275,3575.462300,4684
10,10MBps,fork_hetero,2,0.000404,40.832968,2472.526725,1.432921,0.519878,0.590707,2,442.455320,374.881280,23452.283275,3575.462300,4684
10,10MBps,fork_hetero,3,0.000405,40.846661,2471.350672,1.583656,0.737611,0.788676,3,456.507087,450.390386,23442.882337,3678.480099,4685
10,10MBps,fork_hetero,4,0.000405,40.846661,2471.350672,1.583656,0.737611,0.788676,3,456.507087,450.390386,23442.882337,3678.480099,4685
10,10MBps,fork_hetero,5,0.000408,40.794141,2449.176694,1.585084,0.680451,0.728041,3,400.543488,429.016459,19509.126676,3211.932451,4685
10,10MBps,fork_hetero,6,0.000408,40.794141,2449.176694,1.585084,0.680451,0.728041,3,400.543488,429.016459,19509.126676,3211.932451,4685
10,10MBps,fork_hetero,7,0.000405,40.936581,2471.533434,2.680403,0.679950,0.727252,3,525.892651,2112.903594,24694.091690,16353.437158,4683
10,10MBps,fork_hetero,8,0.000405,40.936581,2471.533434,2.680403,0.679950,0.727252,3,525.892651,2112.903594,24694.091690,16353.437158,4683
10,10MBps,fork_hetero,9,0.000419,40.800614,2384.508042,1.988430,0.624164,0.668468,3,386.457479,553.151543,14909.168844,2127.694058,4685
10,10MBps,fork_hetero,10,0.001339,40.945642,747.019367,3.807873,0.719570,0.886303,3,540.157717,526.296201,17435.597991,30972.209716,4683
10,10MBps,fork_hetero,11,0.001339,40.945642,747.019367,3.807873,0.719570,0.886303,3,540.157717,526.296201,17435.597991,30972.209716,4683
10,10MBps,fork_hetero,12,0.000409,40.807871,2447.973487,1.736469,0.803608,0.842185,4,414.705420,497.723009,19503.575107,3310.299852,4685
10,10MBps,fork_hetero,13,0.000409,40.807871,2447.973487,1.736469,0.803608,0.842185,4,414.705420,497.723009,19503.575107,3310.299852,4685
10,10MBps,fork_hetero,14,0.000405,40.950485,2470.632886,2.829689,0.803232,0.841593,4,539.363717,2125.944745,24666.178923,16380.900733,4688
10,10MBps,fork_hetero,15,0.000405,40.950485,2470.632886,2.829689,0.803232,0.841593,4,539.363717,2125.944745,24666.178923,16380.900733,4688
10,10MBps,fork_hetero,16,0.000420,40.804681,2383.560333,2.135385,0.761392,0.797505,4,400.008453,607.853145,14901.172788,2271.224090,4686
10,10MBps,fork_hetero,17,0.000420,40.804681,2383.560333,2.135385,0.761392,0.797505,4,400.008453,607.853145,14901.172788,2271.224090,4686
10,10MBps,fork_hetero,18,0.000409,40.905656,2447.934517,2.835797,0.760363,0.796118,4,484.633396,2123.175484,20773.744524,16403.621736,4689
10,10MBps,fork_hetero,19,0.000409,40.905656,2447.934517,2.835797,0.760363,0.796118,4,484.633396,2123.175484,20773.744524,16403.621736,4689
10,10MBps,fork_hetero,20,0.001340,40.958591,746.095769,3.956270,0.832947,0.960881,4,553.709489,580.001188,17421.308152,30974.226071,4686
10,10MBps,fork_hetero,21,0.001605,41.024001,623.012834,5.053956,0.914511,0.914998,4,634.780313,2139.301512,17201.521734,35283.703538,4682
10,10MBps,fork_hetero,22,0.001340,40.958591,746.095769,3.956270,0.832947,0.960881,4,553.709489,580.001188,17421.308152,30974.226071,4686
10,10MBps,fork_hetero,23,0.001605,41.024001,623.012834,5.053956,0.914511,0.914998,4,634.780313,2139.301512,17201.521734,35283.703538,4682
10,10MBps,fork_hetero,24,0.001377,40.931962,726.375641,3.955962,0.798415,0.923442,4,544.467081,544.201461,16474.730130,29747.173802,4681
10,10MBps,fork_hetero,25,0.001377,40.931962,726.375641,3.955962,0.798415,0.923442,4,544.467081,544.201461,16474.730130,29747.173802,4681
10,10MBps,fork_hetero,26,0.001508,40.983628,663.332467,4.362198,0.788628,0.907422,4,578.761743,615.323715,14928.428499,28445.778541,4687
10,10MBps,fork_hetero,27,0.000420,40.868529,2382.520043,3.234994,0.718149,0.751442,4,472.186607,2153.444821,16290.930630,16388.733959,4681
10,10MBps,fork_hetero,28,0.000420,40.833870,2382.662914,2.289820,0.843729,0.874927,5,414.299304,658.210119,14887.694363,2414.774150,4690
10,10MBps,fork_hetero,29,0.000409,40.904341,2446.681964,2.984536,0.842905,0.873818,5,498.286066,2137.230008,20760.953949,16427.695976,4690
10,10MBps,fork_hetero,30,0.000409,40.904341,2446.681964,2.984536,0.842905,0.873818,5,498.286066,2137.230008,20760.953949,16427.695976,4690
10,10MBps,fork_hetero,31,0.001607,41.036846,622.377090,5.201954,0.966224,0.968921,5,648.366990,2152.147846,17200.189492,35286.692888,4684
10,10MBps,fork_hetero,32,0.001607,41.036846,622.377090,5.201954,0.966224,0.968921,5,648.366990,2152.147846,17200.189492,35286.692888,4684
10,10MBps,fork_hetero,33,0.001378,40.945138,725.473683,4.104053,0.873347,0.975676,5,558.133435,596.097860,16465.601911,29751.585552,4683
10,10MBps,fork_hetero,34,0.001378,40.945138,725.473683,4.104053,0.873347,0.975676,5,558.133435,596.097860,16465.601911,29751.585552,4683
10,10MBps,fork_hetero,35,0.001509,40.978496,662.647014,4.507173,0.865518,0.962861,5,592.087036,660.214367,14931.483312,28458.097543,4687
10,10MBps,fork_hetero,36,0.001509,40.978496,662.647014,4.507173,0.865518,0.962861,5,592.087036,660.214367,14931.483312,28458.097543,4687
10,10MBps,fork_hetero,37,0.000420,40.878069,2381.844005,3.382425,0.809135,0.838077,5,485.658991,2167.100748,16280.938050,16405.557922,4683
10,10MBps,fork_hetero,38,0.000420,40.878069,2381.844005,3.382425,0.809135,0.838077,5,485.658991,2167.100748,16280.938050,16405.557922,4683
10,10MBps,fork_hetero,39,0.001659,41.028784,602.686502,5.204186,0.938599,0.938970,5,639.024509,2143.092282,16237.174044,34188.711377,4684
10,10MBps,fork_hetero,40,0.001659,41.028784,602.686502,5.204186,0.938599,0.938970,5,639.024509,2143.092282,16237.174044,34188.711377,4684
10,10MBps,fork_hetero,41,0.001851,41.060864,540.105702,5.603248,0.930769,0.926154,5,672.440189,2159.863171,14708.647708,33063.180024,4688
10,10MBps,fork_hetero,42,0.001512,40.986749,661.448957,4.657191,0.916778,0.999820,6,605.728407,703.484705,14910.909552,28459.039229,4690
10,10MBps,fork_hetero,43,0.000420,40.893870,2380.921435,3.532659,0.869792,0.895833,6,499.354065,2180.317237,16264.240672,16421.923268,4687
10,10MBps,fork_hetero,44,0.001661,41.041598,602.050533,5.352744,0.977679,0.979911,6,652.781700,2155.995545,16239.681430,34194.862821,4685
10,10MBps,fork_hetero,45,0.001661,41.041598,602.050533,5.352744,0.977679,0.979911,6,652.781700,2155.995545,16239.681430,34194.862821,4685
10,10MBps,fork_hetero,46,0.001855,41.074536,539.176338,5.754220,0.971154,0.969231,6,686.690474,2172.836640,14708.109538,33075.980924,4687
10,10MBps,fork_hetero,47,0.001855,41.074536,539.176338,5.754220,0.971154,0.969231,6,686.690474,2172.836640,14708.109538,33075.980924,4687
10,10MBps,fork_hetero,48,0.001858,41.081031,538.230267,5.903271,1.000000,1.000000,7,700.382841,2185.516940,14700.835772,33081.703297,4688
100,100MBps,fork_real,1,0.003193,40.699960,313.156908,1.432921,0.750268,0.986610,2,302.976318,33.085443,2377.082686,310.876337,4684
100,100MBps,fork_real,2,0.003193,40.699960,313.156908,1.432921,0.750268,0.999665,2,302.976318,33.085443,2377.082686,310.876337,4684
100,100MBps,fork_real,3,0.003193,40.699609,313.138097,1.583656,0.833512,0.991073,3,302.528190,32.942693,2374.909885,318.316057,4685
100,100MBps,fork_real,4,0.003193,40.699609,313.138097,1.583656,0.833512,0.999777,3,302.528190,32.942693,2374.909885,318.316057,4685
100,100MBps,fork_real,5,0.003211,40.646774,311.476004,1.585408,0.833513,0.993026,3,246.396529,33.008760,1914.584014,237.402344,4685
100,100MBps,fork_real,6,0.003211,40.646774,311.476004,1.585408,0.833513,0.999775,3,246.396529,33.008760,1914.584014,237.402344,4685
100,100MBps,fork_real,7,0.006277,40.677770,159.315555,2.680403,1.000000,0.991287,3,260.062039,205.075029,1069.664232,1660.448362,4683
100,100MBps,fork_real,8,0.006277,40.677770,159.315555,2.680403,1.000000,1.000000,3,260.062039,205.075029,1069.664232,1660.448362,4683
100,100MBps,fork_real,9,0.003257,40.615617,306.995678,1.988430,0.833518,0.999769,3,193.470721,46.560312,1453.640755,155.191217,4685
100,100MBps,fork_real,10,0.003545,40.590853,282.051743,3.807873,0.833555,0.955202,3,169.643574,70.353802,1094.346258,131.289064,4683
100,100MBps,fork_real,11,0.003545,40.590853,282.051743,3.807873,0.833555,0.999723,3,169.643574,70.353802,1094.346258,131.289064,4683
100,100MBps,fork_real,12,0.003211,40.646409,311.457157,1.736469,0.875135,0.994769,4,246.002025,31.996127,1912.900142,241.840407,4685
100,100MBps,fork_real,13,0.003211,40.646409,311.457157,1.736469,0.875135,0.999831,4,246.002025,31.996127,1912.900142,241.840407,4685
100,100MBps,fork_real,14,0.006277,40.677937,159.315266,2.829689,1.000000,0.993465,4,259.460049,204.925568,1067.224899,1659.526252,4688
100,100MBps,fork_real,15,0.006277,40.677937,159.315266,2.829689,1.000000,1.000000,4,259.460049,204.925568,1067.224899,1659.526252,4688
100,100MBps,fork_real,16,0.003257,40.612585,307.006409,2.136651,0.875139,0.999827,4,192.967646,45.455082,1451.128100,159.537623,4689
100,100MBps,fork_real,17,0.003257,40.612585,307.006409,2.136651,0.875139,0.999827,4,192.967646,45.455082,1451.128100,159.537623,4689
100,100MBps,fork_real,18,0.006285,40.623009,159.103843,2.834337,1.000000,0.994932,4,204.055305,207.639765,845.605921,1668.823272,4688
100,100MBps,fork_real,19,0.006285,40.623009,159.103843,2.834337,1.000000,1.000000,4,204.055305,207.639765,845.605921,1668.823272,4688
100,100MBps,fork_real,20,0.003545,40.590279,282.049950,3.956270,0.875166,0.966402,4,169.184649,69.465734,1092.244379,130.100811,4686
100,100MBps,fork_real,21,0.006296,40.543888,158.824378,5.053956,1.000000,0.966610,4,138.094221,225.475737,581.799243,1710.784980,4682
100,100MBps,fork_real,22,0.003545,40.590279,282.049950,3.956270,0.875166,0.999792,4,169.184649,69.465734,1092.244379,130.100811,4686
100,100MBps,fork_real,23,0.006296,40.543888,158.824378,5.053956,1.000000,1.000000,4,138.094221,225.475737,581.799243,1710.784980,4682
100,100MBps,fork_real,24,0.003546,40.572610,281.997020,3.957097,0.875166,0.973006,4,159.668359,55.405857,1054.534198,142.487068,4682
100,100MBps,fork_real,25,0.003546,40.572610,281.997020,3.957097,0.875166,0.999792,4,159.668359,55.405857,1054.534198,142.487068,4682
100,100MBps,fork_real,26,0.003546,40.577298,282.015893,4.362198,0.875166,0.999792,4,155.288165,57.017536,1036.628187,194.688273,4687
100,100MBps,fork_real,27,0.006294,40.557975,158.879394,3.234994,1.000000,1.000000,4,152.790333,214.015528,640.589978,1686.175974,4681
100,100MBps,fork_real,28,0.003257,40.620938,307.005027,2.289820,0.900111,0.999861,5,192.572361,44.252230,1449.322625,161.602404,4690
100,100MBps,fork_real,29,0.006286,40.617003,159.091159,2.984536,1.000000,0.995946,5,203.590440,207.372446,843.733933,1668.056367,4690
100,100MBps,fork_real,30,0.006286,40.617003,159.091159,2.984536,1.000000,1.000000,5,203.590440,207.372446,843.733933,1668.056367,4690
100,100MBps,fork_real,31,0.006296,40.543539,158.823008,5.202026,1.000000,0.973288,5,137.669668,225.092800,580.088466,1709.743352,4684
100,100MBps,fork_real,32,0.006296,40.543539,158.823008,5.202026,1.000000,1.000000,5,137.669668,225.092800,580.088466,1709.743352,4684
100,100MBps,fork_real,33,0.003546,40.563558,281.978270,4.104053,0.900133,0.978405,5,159.241274,54.163224,1052.737058,139.957290,4683
100,100MBps,fork_real,34,0.003546,40.563558,281.978270,4.104053,0.900133,0.999834,5,159.241274,54.163224,1052.737058,139.957290,4683
100,100MBps,fork_real,35,0.003546,40.559527,281.979658,4.508861,0.900133,0.999834,5,154.840499,55.799733,1034.837525,192.856332,4687
100,100MBps,fork_real,36,0.003546,40.559527,281.979658,4.508861,0.900133,0.999834,5,154.840499,55.799733,1034.837525,192.856332,4687
100,100MBps,fork_real,37,0.006294,40.553100,158.868997,3.382539,1.000000,1.000000,5,152.299389,213.627676,638.607351,1685.022192,4684
100,100MBps,fork_real,38,0.006294,40.553100,158.868997,3.382539,1.000000,1.000000,5,152.299389,213.627676,638.607351,1685.022192,4684
100,100MBps,fork_real,39,0.006298,40.534779,158.787945,5.204186,1.000000,0.978571,5,128.099505,219.785629,541.807815,1699.322728,4684
100,100MBps,fork_real,40,0.006298,40.534779,158.787945,5.204186,1.000000,1.000000,5,128.099505,219.785629,541.807815,1699.322728,4684
100,100MBps,fork_real,41,0.006298,40.530272,158.771119,5.603248,1.000000,1.000000,5,123.691758,219.484730,524.151733,1698.474376,4688
100,100MBps,fork_real,42,0.003547,40.553934,281.967801,4.657191,0.916778,0.999861,6,154.353225,54.592042,1032.622663,191.827585,4690
100,100MBps,fork_real,43,0.006294,40.556235,158.874622,3.532659,1.000000,1.000000,6,151.857958,213.233322,636.822805,1683.852886,4687
100,100MBps,fork_real,44,0.006298,40.534018,158.785752,5.352744,1.000000,0.982143,6,127.686494,219.386435,540.149496,1698.392932,4685
100,100MBps,fork_real,45,0.006298,40.534018,158.785752,5.352744,1.000000,1.000000,6,127.686494,219.386435,540.149496,1698.392932,4685
100,100MBps,fork_real,46,0.006298,40.530602,158.771038,5.753100,1.000000,1.000000,6,123.237367,219.044671,522.315380,1697.198460,4691
