composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.964708,55.458833,0.018031,0.449219,0.000000,0.449219,0.015504,15.504000
2,2,6.964733,55.258930,0.018097,0.449219,0.063477,0.512695,0.015444,15.444000
3,2,6.964707,53.851626,0.018570,0.449219,0.377668,0.826887,0.015064,15.064000
4,2,6.964749,47.437396,0.021080,2.539062,2.095486,4.634549,0.013264,14.126000
5,2,6.964778,43.015922,0.023247,1.230469,0.783971,2.014440,0.012016,10.148000
6,3,6.964706,53.148026,0.018815,0.449219,0.441387,0.890605,0.014866,15.064000
7,3,6.964748,47.437394,0.021080,2.539062,2.159107,4.698170,0.013264,14.066000
8,3,6.964777,43.015921,0.023247,1.230469,0.847492,2.077961,0.012020,10.096000
9,3,6.964749,47.437396,0.021080,2.539062,2.472214,5.011277,0.013264,13.674000
10,3,6.964779,43.015924,0.023247,1.230469,1.161522,2.391991,0.012024,9.708000
11,3,6.964781,43.015928,0.023247,3.320312,2.880571,6.200883,0.012020,9.846000
12,4,6.964749,46.733796,0.021398,2.539062,2.535932,5.074995,0.013070,13.678000
13,4,6.964778,42.312324,0.023634,1.230469,1.225240,2.455709,0.011826,9.708000
14,4,6.964780,43.015926,0.023247,3.320312,2.944191,6.264504,0.012028,9.802000
15,4,6.964781,43.015928,0.023247,3.320312,3.257299,6.577611,0.012028,9.410000
16,5,6.964781,42.312328,0.023634,3.320312,3.321017,6.641329,0.011834,9.414000
