composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.480492,59.843938,0.016710,0.449219,0.000000,0.449219,0.015360,15.360000
2,2,7.363167,58.699046,0.017036,0.449219,0.063477,0.512695,0.015296,15.296000
3,2,7.247312,56.306767,0.017760,0.449219,0.375977,0.825195,0.014920,14.920000
4,2,7.209929,49.177550,0.020334,2.539062,2.089844,4.628906,0.013128,13.989000
5,2,7.190357,44.246119,0.022601,1.230469,0.781250,2.011719,0.011896,10.064000
6,3,7.241227,55.561877,0.017998,0.449219,0.439453,0.888672,0.014724,14.920000
7,3,7.176364,49.043289,0.020390,2.539062,2.153320,4.692383,0.013128,13.933000
8,3,7.137592,44.035058,0.022709,1.230469,0.844727,2.075195,0.011896,10.008000
9,3,7.153749,48.952829,0.020428,2.539062,2.465820,5.004883,0.013132,13.549000
10,3,7.090797,43.847878,0.022806,1.230469,1.157227,2.387695,0.011900,9.624000
11,3,7.143714,44.059546,0.022697,3.320312,2.871094,6.191406,0.011896,9.758000
12,4,7.147664,48.207939,0.020743,2.539062,2.529297,5.068359,0.012936,13.549000
13,4,7.084712,43.102988,0.023200,1.230469,1.220703,2.451172,0.011704,9.624000
14,4,7.110149,43.925285,0.022766,3.320312,2.934570,6.254883,0.011896,9.702000
15,4,7.087534,43.834825,0.022813,3.320312,3.247070,6.567383,0.011900,9.318000
16,5,7.081449,43.089935,0.023207,3.320312,3.310547,6.630859,0.011704,9.318000
