composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.964708,55.458833,0.018031,0.449219,0.000000,0.449219,0.015504,15.504000
2,2,6.964733,55.458930,0.018031,0.449219,0.063477,0.512695,0.015504,15.504000
3,2,6.964707,55.458826,0.018031,0.449219,0.377668,0.826887,0.015520,15.520000
4,2,6.964749,55.458996,0.018031,2.539062,2.095486,4.634549,0.015504,15.504000
5,2,6.964778,55.459111,0.018031,1.230469,0.783971,2.014440,0.015488,15.488000
6,3,6.964706,55.458825,0.018031,0.449219,0.441387,0.890605,0.015520,15.520000
7,3,6.964748,55.458992,0.018031,2.539062,2.159107,4.698170,0.015504,15.504000
8,3,6.964777,55.459109,0.018031,1.230469,0.847492,2.077961,0.015496,15.496000
9,3,6.964749,55.458996,0.018031,2.539062,2.472214,5.011277,0.015504,15.504000
10,3,6.964779,55.459115,0.018031,1.230469,1.161522,2.391991,0.015504,15.504000
11,3,6.964781,55.459123,0.018031,3.320312,2.880571,6.200883,0.015496,15.496000
12,4,6.964749,55.458995,0.018031,2.539062,2.535932,5.074995,0.015512,15.512000
13,4,6.964778,55.459114,0.018031,1.230469,1.225240,2.455709,0.015504,15.504000
14,4,6.964780,55.459120,0.018031,3.320312,2.944191,6.264504,0.015512,15.512000
15,4,6.964781,55.459123,0.018031,3.320312,3.257299,6.577611,0.015512,15.512000
16,5,6.964781,55.459122,0.018031,3.320312,3.321017,6.641329,0.015520,15.520000
