composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.550643,60.124539,0.016632,0.449219,0.000000,0.449219,0.015504,15.504000
2,2,7.432321,59.182192,0.016897,0.449219,0.063477,0.512695,0.015504,15.504000
3,2,7.315394,58.251305,0.017167,0.449219,0.377668,0.826887,0.015520,15.520000
4,2,7.277565,57.950697,0.017256,2.539062,2.095486,4.634549,0.015504,15.504000
5,2,7.257469,57.791307,0.017304,1.230469,0.783971,2.014440,0.015488,15.488000
6,3,7.309194,58.201921,0.017182,0.449219,0.441387,0.890605,0.015520,15.520000
7,3,7.243702,57.680504,0.017337,2.539062,2.159107,4.698170,0.015504,15.504000
8,3,7.204404,57.368225,0.017431,1.230469,0.847492,2.077961,0.015496,15.496000
9,3,7.221116,57.500178,0.017391,2.539062,2.469863,5.008926,0.015520,15.520000
10,3,7.157342,56.993036,0.017546,1.230469,1.161522,2.391991,0.015504,15.504000
11,3,7.210503,57.417107,0.017416,3.320312,2.880571,6.200883,0.015496,15.496000
12,4,7.215035,57.451755,0.017406,2.539062,2.533581,5.072644,0.015536,15.536000
13,4,7.151141,56.943652,0.017561,1.230469,1.225240,2.455709,0.015504,15.504000
14,4,7.176939,57.149313,0.017498,3.320312,2.944191,6.264504,0.015512,15.512000
15,4,7.154097,56.967002,0.017554,3.320312,3.257299,6.577611,0.015512,15.512000
16,5,7.148016,56.918578,0.017569,3.320312,3.321017,6.641329,0.015520,15.520000
