composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.724607,600.912395,0.001664,0.449219,0.000000,0.449219,0.327782,327.782400
2,2,10.402851,579.476684,0.001726,0.449219,0.073304,0.522523,0.325232,325.382400
3,2,9.887340,266.747670,0.003749,1.230469,0.910755,2.141224,0.149799,152.603200
4,2,10.084281,535.606602,0.001867,0.449219,0.434885,0.884104,0.309944,311.698400
5,2,9.873409,212.844949,0.004698,2.539062,2.436176,4.975238,0.123690,152.646400
6,3,10.067260,535.581560,0.001867,0.449219,0.507856,0.957075,0.309987,311.674000
7,3,9.744137,255.113336,0.003920,1.230469,0.983669,2.214138,0.147403,150.358800
8,3,9.652891,179.175947,0.005581,3.320312,3.345593,6.665905,0.103892,113.230400
9,3,9.782062,204.082943,0.004900,2.539062,2.509395,5.048458,0.121441,150.555200
10,3,9.708644,173.982521,0.005748,2.539062,2.871889,5.410952,0.105888,136.616000
11,3,9.615789,221.557404,0.004514,1.230469,1.347700,2.578168,0.132101,136.676400
12,4,9.691632,174.018288,0.005747,2.539062,2.945075,5.484137,0.106006,136.663200
13,4,9.594949,221.375011,0.004517,1.230469,1.420532,2.651000,0.131976,136.483200
14,4,9.561832,170.491683,0.005865,3.320312,3.418869,6.739181,0.101735,111.220400
15,4,9.493469,140.464039,0.007119,3.320312,3.782421,7.102734,0.086243,97.350000
16,5,9.476543,140.403490,0.007122,3.320312,3.857011,7.177324,0.086246,97.287200
