composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.257018,85.859130,0.011647,0.449219,0.000000,0.449219,0.081918,81.918400
2,2,11.629759,81.461032,0.012276,0.449219,0.072745,0.521964,0.081902,81.902400
3,2,10.615933,74.392362,0.013442,1.230469,0.909486,2.139954,0.081787,81.787200
4,2,10.991140,76.995900,0.012988,0.449219,0.435578,0.884797,0.081894,81.894400
5,2,10.583933,74.161151,0.013484,2.539062,2.431674,4.970736,0.081814,81.814400
6,3,10.949387,76.722352,0.013034,0.449219,0.508873,0.958092,0.081854,81.854400
7,3,10.330688,72.395325,0.013813,1.230469,0.983464,2.213933,0.081755,81.755200
8,3,10.141144,71.078155,0.014069,3.320312,3.339532,6.659844,0.081726,81.726400
9,3,10.401937,72.887720,0.013720,2.539062,2.504617,5.043680,0.081843,81.843200
10,3,10.261954,71.913579,0.013906,2.539062,2.872350,5.411413,0.081808,81.808000
11,3,10.067703,70.544072,0.014176,1.230469,1.347815,2.578283,0.081797,81.796800
12,4,10.224712,71.658027,0.013955,2.539062,2.943946,5.483009,0.081802,81.801600
13,4,10.025563,70.268882,0.014231,1.230469,1.417708,2.648177,0.081747,81.747200
14,4,9.957949,69.799880,0.014327,3.320312,3.411164,6.731476,0.081742,81.742400
15,4,9.820977,68.838118,0.014527,3.320312,3.778110,7.098423,0.081734,81.734400
16,5,9.787483,68.597418,0.014578,3.320312,3.852356,7.172669,0.081754,81.753600
