composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.418369,57.273478,0.017460,0.449219,0.000000,0.449219,0.000688,0.688000
2,2,7.418394,57.073577,0.017521,0.449219,0.063477,0.512695,0.000696,0.696000
3,2,7.418388,55.673552,0.017962,0.449219,0.375977,0.825195,0.000680,0.680000
4,2,7.418384,49.100736,0.020366,2.539062,2.134984,4.674047,0.000600,0.642000
5,2,7.418381,44.700730,0.022371,1.230469,0.792137,2.022605,0.000544,0.451000
6,3,7.418388,54.973552,0.018191,0.449219,0.439453,0.888672,0.000674,0.684000
7,3,7.418383,49.100733,0.020366,2.539062,2.199618,4.738680,0.000600,0.634000
8,3,7.418381,44.700731,0.022371,1.230469,0.855792,2.086261,0.000552,0.459000
9,3,7.418384,49.100736,0.020366,2.539062,2.522246,5.061309,0.000596,0.614000
10,3,7.418381,44.700731,0.022371,1.230469,1.169726,2.400195,0.000544,0.431000
11,3,7.418384,44.700736,0.022371,3.320312,2.916234,6.236547,0.000548,0.445000
12,4,7.418384,48.400736,0.020661,2.539062,2.585723,5.124785,0.000594,0.622000
13,4,7.418381,44.000731,0.022727,1.230469,1.233203,2.463671,0.000542,0.439000
14,4,7.426282,44.716532,0.022363,3.320312,2.985882,6.306194,0.000560,0.457000
15,4,7.418384,44.700736,0.022371,3.320312,3.303496,6.623809,0.000552,0.433000
16,5,7.477072,44.059424,0.022697,3.320312,3.398495,6.718807,0.000552,0.445000
