Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
7,12h,0.017944,6.966244,55.729951,4.692383,1.000000,1.000000,3,162,0,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,24h,0.017969,6.956584,55.652671,4.692383,1.000000,1.000000,3,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,15m,0.016049,7.788592,62.308736,2.075195,1.000000,1.000000,3,7684,0,7684,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,30m,0.016997,7.354432,58.835456,2.075195,1.000000,1.000000,3,3838,0,3838,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1h,0.017513,7.137592,57.100736,2.075195,1.000000,1.000000,3,1918,0,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,2h,0.017783,7.029172,56.233376,2.075195,1.000000,1.000000,3,959,0,959,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,4h,0.017921,6.974992,55.799936,2.075195,1.000000,1.000000,3,480,0,480,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,8h,0.017991,6.947872,55.582976,2.075195,1.000000,1.000000,3,240,0,240,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,12h,0.018014,6.938932,55.511456,2.075195,1.000000,1.000000,3,161,0,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,24h,0.018038,6.929932,55.439456,2.075195,1.000000,1.000000,3,81,0,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
