composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.839638,490.238398,0.002040,0.449219,0.000000,0.449219,0.128742,128.742400
2,2,7.716440,479.400313,0.002086,0.449219,0.064509,0.513727,0.127830,127.889600
3,2,7.535403,221.563449,0.004513,1.230469,0.800298,2.030766,0.058936,60.042400
4,2,7.593752,449.181697,0.002226,0.449219,0.385790,0.835008,0.121711,122.415600
5,2,7.555671,180.916426,0.005527,2.539062,2.139498,4.678561,0.048698,60.121600
6,3,7.587425,449.202287,0.002226,0.449219,0.450034,0.899253,0.121737,122.411600
7,3,7.480142,214.947023,0.004652,1.230469,0.865180,2.095649,0.058074,59.239200
8,3,7.486526,152.633356,0.006552,3.320312,2.940687,6.261000,0.040940,44.618400
9,3,7.520484,175.509962,0.005698,2.539062,2.204586,4.743649,0.047799,59.284800
10,3,7.496718,151.610979,0.006596,2.539062,2.525740,5.064802,0.041723,53.843200
11,3,7.430730,189.307646,0.005282,1.230469,1.185433,2.415902,0.051930,53.739600
12,4,7.489671,151.629445,0.006595,2.539062,2.590442,5.129504,0.041749,53.839200
13,4,7.423952,189.304399,0.005282,1.230469,1.249947,2.480416,0.051943,53.722400
14,4,7.451432,147.254215,0.006791,3.320312,3.005516,6.325829,0.040068,43.808800
15,4,7.427017,123.286663,0.008111,3.320312,3.325533,6.645845,0.033968,38.345200
16,5,7.420171,123.305506,0.008110,3.320312,3.390384,6.710696,0.033993,38.340800
