composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.001732,55.753298,0.017936,0.449219,0.000000,0.449219,0.000864,0.864000
2,2,6.995763,55.705798,0.017951,0.449219,0.063477,0.512695,0.000872,0.872000
3,2,6.992408,55.679200,0.017960,0.449219,0.375977,0.825195,0.000880,0.880000
4,2,7.026363,55.950128,0.017873,2.539062,2.089844,4.628906,0.000872,0.872000
5,2,7.000408,55.743301,0.017939,1.230469,0.781250,2.011719,0.000872,0.872000
6,3,6.992623,55.680918,0.017959,0.449219,0.439453,0.888672,0.000888,0.888000
7,3,7.025078,55.939846,0.017876,2.539062,2.153320,4.692383,0.000880,0.880000
8,3,6.998043,55.724379,0.017945,1.230469,0.844727,2.075195,0.000880,0.880000
9,3,7.026883,55.954286,0.017872,2.539062,2.465820,5.004883,0.000888,0.888000
10,3,6.998408,55.727299,0.017945,1.230469,1.157227,2.387695,0.000880,0.880000
11,3,7.037285,56.038316,0.017845,3.320312,2.871094,6.191406,0.000880,0.880000
12,4,7.027098,55.956005,0.017871,2.539062,2.529297,5.068359,0.000896,0.896000
13,4,6.998623,55.729017,0.017944,1.230469,1.220703,2.451172,0.000888,0.888000
14,4,7.036000,56.028034,0.017848,3.320312,2.934570,6.254883,0.000888,0.888000
15,4,7.037805,56.042474,0.017844,3.320312,3.247070,6.567383,0.000896,0.896000
16,5,7.038019,56.044192,0.017843,3.320312,3.310547,6.630859,0.000904,0.904000
