Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
8,1h,0.017513,7.137592,57.100736,2.075195,1.000000,1.000000,3,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,6h,0.017967,6.957052,55.656416,2.075195,1.000000,1.000000,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,12h,0.018014,6.938932,55.511456,2.075195,1.000000,1.000000,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,18h,0.018030,6.932992,55.463936,2.075195,1.000000,1.000000,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,24h,0.018038,6.929932,55.439456,2.075195,1.000000,1.000000,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1h,0.017473,7.153749,57.229991,5.004883,1.000000,1.000000,3,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,6h,0.017898,6.984069,55.872551,5.004883,1.000000,1.000000,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,12h,0.017941,6.967209,55.737671,5.004883,1.000000,1.000000,3,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,18h,0.017956,6.961509,55.692071,5.004883,1.000000,1.000000,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,24h,0.017963,6.958629,55.669031,5.004883,1.000000,1.000000,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1h,0.017628,7.090797,56.726376,2.387695,1.000000,1.000000,3,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,6h,0.017981,6.951837,55.614696,2.387695,1.000000,1.000000,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,12h,0.018017,6.937917,55.503336,2.387695,1.000000,1.000000,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,18h,0.018029,6.933297,55.466376,2.387695,1.000000,1.000000,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,24h,0.018035,6.930957,55.447656,2.387695,1.000000,1.000000,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1h,0.017498,7.143714,57.149712,6.191406,1.000000,1.000000,3,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,6h,0.017877,6.992274,55.938192,6.191406,1.000000,1.000000,3,320,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,12h,0.017915,6.977214,55.817712,6.191406,1.000000,1.000000,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,18h,0.017929,6.972054,55.776432,6.191406,1.000000,1.000000,3,107,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,24h,0.017935,6.969654,55.757233,6.191406,1.000000,1.000000,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1h,0.017488,7.147664,57.181309,5.068359,1.000000,1.000000,4,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
