composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.924449,443.164750,0.002256,0.449219,0.000000,0.449219,0.005120,5.120000
2,2,6.919605,439.848146,0.002274,0.449219,0.063477,0.512695,0.005084,5.086400
3,2,6.913292,202.835131,0.004930,1.230469,0.781250,2.011719,0.002348,2.392000
4,2,6.914973,418.496771,0.002390,0.449219,0.375977,0.825195,0.004845,4.873600
5,2,6.915621,167.701011,0.005963,2.539062,2.089844,4.628906,0.001939,2.393600
6,3,6.914749,418.495873,0.002390,0.449219,0.439453,0.888672,0.004845,4.872400
7,3,6.911123,199.689791,0.005008,1.230469,0.844727,2.075195,0.002312,2.358400
8,3,6.913775,141.062298,0.007089,3.320312,2.871094,6.191406,0.001631,1.777600
9,3,6.914256,164.607127,0.006075,2.539062,2.153320,4.692383,0.001903,2.360000
10,3,6.913513,143.504584,0.006968,2.539062,2.465820,5.004883,0.001664,2.147200
11,3,6.909372,178.522737,0.005602,1.230469,1.157227,2.387695,0.002073,2.145600
12,4,6.913288,143.503686,0.006968,2.539062,2.529297,5.068359,0.001664,2.146000
13,4,6.909147,178.521839,0.005602,1.230469,1.220703,2.451172,0.002073,2.144400
14,4,6.912411,137.968414,0.007248,3.320312,2.934570,6.254883,0.001595,1.744000
15,4,6.911667,116.865871,0.008557,3.320312,3.247070,6.567383,0.001356,1.531200
16,5,6.911443,116.864973,0.008557,3.320312,3.310547,6.630859,0.001356,1.530000
