composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.789290,59.159130,0.016904,0.449219,0.000000,0.449219,0.002848,2.848000
2,2,7.768416,58.796520,0.017008,0.449219,0.063477,0.512695,0.002852,2.852000
3,2,7.749634,57.186371,0.017487,0.449219,0.386128,0.835347,0.002776,2.776000
4,2,7.777420,50.549365,0.019783,2.539062,2.180125,4.719188,0.002444,2.593000
5,2,7.734314,45.670959,0.021896,1.230469,0.814733,2.045202,0.002220,1.853000
6,3,7.749038,56.451167,0.017714,0.449219,0.451055,0.900273,0.002742,2.780000
7,3,7.772028,50.528690,0.019791,2.539062,2.245909,4.784971,0.002452,2.593000
8,3,7.726674,45.682955,0.021890,1.230469,0.876165,2.106634,0.002236,1.852000
9,3,7.770819,50.524002,0.019793,2.539062,2.574717,5.113779,0.002452,2.525000
10,3,7.715154,45.606077,0.021927,1.230469,1.202040,2.432509,0.002228,1.785000
11,3,7.775880,45.808643,0.021830,3.320312,2.998561,6.318873,0.002228,1.812000
12,4,7.770342,49.789278,0.020085,2.539062,2.639644,5.178706,0.002422,2.533000
13,4,7.714617,44.871233,0.022286,1.230469,1.266967,2.497435,0.002196,1.789000
14,4,7.770307,45.787248,0.021840,3.320312,3.064345,6.384657,0.002232,1.804000
15,4,7.768868,45.782099,0.021843,3.320312,3.399589,6.719901,0.002232,1.737000
16,5,7.768391,45.047375,0.022199,3.320312,3.464516,6.784828,0.002202,1.745000
