composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.578028,527.296896,0.001896,0.449219,0.000000,0.449219,0.014208,14.208000
2,2,9.572035,522.992933,0.001912,0.449219,0.087009,0.536228,0.014104,14.128000
3,2,9.569699,500.697598,0.001997,0.449219,0.412521,0.861740,0.013552,13.624000
4,2,9.458820,237.773565,0.004206,1.212706,0.918608,2.131314,0.006458,6.580000
5,2,9.621531,202.278125,0.004944,2.539062,2.541250,5.080312,0.005672,6.928000
6,3,9.568418,500.695035,0.001997,0.449219,0.483780,0.932998,0.013564,13.646000
7,3,9.551214,234.244583,0.004269,1.230469,0.998740,2.229208,0.006416,6.560000
8,3,9.578300,190.464606,0.005250,2.520638,2.454246,4.974885,0.005164,6.488000
9,3,9.548343,213.977151,0.004673,1.230469,1.336205,2.566674,0.005939,6.146000
10,3,9.511766,173.858413,0.005752,2.520638,2.974740,5.495378,0.004816,6.136000
11,3,9.480336,165.882399,0.006028,3.311431,3.386105,6.697536,0.004570,4.980000
12,4,9.549883,212.684313,0.004702,1.230469,1.420468,2.650937,0.005883,6.094000
13,4,9.514850,173.917573,0.005750,2.520638,3.046666,5.567305,0.004832,6.168000
14,4,9.639714,163.817183,0.006104,3.320312,3.505019,6.825332,0.004623,5.086000
15,4,9.555237,144.141650,0.006938,3.320312,3.903175,7.223488,0.004170,4.652000
16,5,9.574134,140.173556,0.007134,3.320312,3.961700,7.282013,0.004086,4.620000
