composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.650864,531.307388,0.001882,0.449219,0.000000,0.449219,0.014208,14.208000
2,2,9.632555,526.244212,0.001900,0.449219,0.087009,0.536228,0.014104,14.128000
3,2,9.619744,503.096315,0.001988,0.449219,0.412521,0.861740,0.013552,13.624000
4,2,9.517364,240.035955,0.004166,1.212706,0.918608,2.131314,0.006458,6.580000
5,2,9.717971,205.262762,0.004872,2.539062,2.541250,5.080312,0.005672,6.928000
6,3,9.618713,503.094563,0.001988,0.449219,0.483780,0.932998,0.013564,13.646000
7,3,9.512423,235.533161,0.004246,1.221588,1.004147,2.225734,0.006346,6.484000
8,3,9.715915,202.027635,0.004950,2.539062,2.616986,5.156049,0.005568,6.848000
9,3,9.544768,213.750117,0.004678,1.221588,1.348449,2.570037,0.005878,6.090000
10,3,9.605032,176.327634,0.005671,2.520638,2.974740,5.495378,0.004816,6.136000
11,3,9.602199,168.032386,0.005951,3.311431,3.387084,6.698516,0.004514,4.932000
12,4,9.518169,211.021390,0.004739,1.224454,1.414315,2.638769,0.005822,6.038000
13,4,9.608448,176.388704,0.005669,2.520638,3.046666,5.567305,0.004832,6.168000
14,4,9.616204,164.414261,0.006082,3.311431,3.462567,6.773999,0.004618,5.076000
15,4,9.627145,137.094302,0.007294,3.310161,3.800522,7.110683,0.003818,4.340000
16,5,9.549903,136.858822,0.007307,3.310161,3.841736,7.151897,0.003750,4.262000
