composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,44.671130,334.067027,0.002993,0.888672,0.562988,1.451660,0.047070,47.864000
2,2,44.671130,334.067027,0.002993,0.888672,0.562988,1.451660,0.047070,46.673600
3,3,44.656092,334.018209,0.002994,0.888672,0.715148,1.603820,0.047070,47.864000
4,3,44.656092,334.018209,0.002994,0.888672,0.715148,1.603820,0.047070,46.673600
5,3,44.308147,330.062289,0.003030,0.888672,0.715641,1.604313,0.046780,47.479600
6,3,44.308147,330.062289,0.003030,0.888672,0.715641,1.604313,0.046780,46.568800
7,3,44.321102,168.702545,0.005928,1.504355,1.216878,2.721234,0.023857,47.633000
8,3,44.321102,168.702545,0.005928,1.504355,1.216878,2.721234,0.023857,46.424600
9,3,43.962628,323.087298,0.003095,0.888672,1.131091,2.019763,0.046236,46.634800
10,3,43.692397,295.069145,0.003389,2.060547,1.800958,3.861505,0.042446,47.748800
11,3,43.692397,295.069145,0.003389,2.060547,1.800958,3.861505,0.042446,46.548800
12,4,44.298958,330.028164,0.003030,0.888672,0.868819,1.757490,0.046784,47.488400
13,4,44.298958,330.028164,0.003030,0.888672,0.868819,1.757490,0.046784,46.569200
14,4,44.305923,168.653467,0.005929,1.504355,1.369597,2.873952,0.023857,47.633000
15,4,44.305923,168.653467,0.005929,1.504355,1.369597,2.873952,0.023857,46.427000
16,4,43.944854,323.059527,0.003095,0.888672,1.280524,2.169196,0.046242,46.642800
17,4,43.944854,323.059527,0.003095,0.888672,1.280524,2.169196,0.046242,46.639200
18,4,43.962485,167.368727,0.005975,1.504355,1.371088,2.875443,0.023922,47.477000
19,4,43.962485,167.368727,0.005975,1.504355,1.371088,2.875443,0.023922,46.549400
20,4,43.677637,295.014993,0.003390,2.060547,1.954944,4.015491,0.042443,47.745600
21,4,43.418446,165.322380,0.006049,2.676230,2.450238,5.126469,0.023842,47.602600
22,4,43.677637,295.014993,0.003390,2.060547,1.954944,4.015491,0.042443,46.544400
23,4,43.418446,165.322380,0.006049,2.676230,2.450238,5.126469,0.023842,46.399000
24,4,43.616255,294.796065,0.003392,2.060547,1.953945,4.014492,0.042446,47.468800
25,4,43.616255,294.796065,0.003392,2.060547,1.953945,4.014492,0.042446,46.548400
26,4,43.553015,294.532509,0.003395,2.060547,2.366443,4.426990,0.042422,46.526000
27,4,43.633002,166.096945,0.006021,1.504355,1.782142,3.286498,0.023856,46.426400
28,5,43.942489,323.050785,0.003095,0.888672,1.434191,2.322863,0.046254,46.654800
29,5,43.959803,167.341368,0.005976,1.504355,1.524569,3.028925,0.023933,47.496800
30,5,43.959803,167.341368,0.005976,1.504355,1.524569,3.028925,0.023933,46.570400
31,5,43.402630,165.272077,0.006051,2.676230,2.603916,5.280146,0.023843,47.605800
32,5,43.402630,165.272077,0.006051,2.676230,2.603916,5.280146,0.023843,46.397400
33,5,43.605226,294.761081,0.003393,2.060547,2.107158,4.167705,0.042450,47.469600
34,5,43.605226,294.761081,0.003393,2.060547,2.107158,4.167705,0.042450,46.554000
35,5,43.536047,294.473989,0.003396,2.060547,2.519910,4.580457,0.042418,46.523600
36,5,43.536047,294.473989,0.003396,2.060547,2.519910,4.580457,0.042418,46.517600
37,5,43.606684,166.025519,0.006023,1.504355,1.936522,3.440878,0.023850,46.410000
38,5,43.606684,166.025519,0.006023,1.504355,1.936522,3.440878,0.023850,46.406400
39,5,43.350701,165.063100,0.006058,2.676230,2.602729,5.278960,0.023845,47.329400
40,5,43.350701,165.063100,0.006058,2.676230,2.602729,5.278960,0.023845,46.418600
41,5,43.305846,164.886257,0.006065,2.676230,3.015041,5.691272,0.023846,46.412200
42,6,43.527197,294.443460,0.003396,2.060547,2.674228,4.734775,0.042424,46.529600
43,6,43.596255,165.989267,0.006024,1.504355,2.088427,3.592782,0.023853,46.409000
44,6,43.340906,165.024743,0.006060,2.676230,2.759316,5.435546,0.023846,47.335800
45,6,43.340906,165.024743,0.006060,2.676230,2.759316,5.435546,0.023846,46.401000
46,6,43.292903,164.841558,0.006066,2.676230,3.168963,5.845193,0.023848,46.413000
47,6,43.292903,164.841558,0.006066,2.676230,3.168963,5.845193,0.023848,46.415400
48,7,43.287673,164.812306,0.006068,2.676230,3.325614,6.001844,0.023851,46.421800
