construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
14,0.006422873376885228,0.9934773729696595,0.0035832,1.0,7.1534,0.051308900523556925,1.0,1.0,0.9934651474530831,0.8541260996503236,180426.60520195312,0.3166139123347266,38.87717232812499,0.24342009384330984,2.8036328125,0.6872212320324901,7521777.34375,0.6555729160975929,0.7450969756990732
15,0.006422873376885228,0.9934773729696595,0.0035832,1.0,6.9722,1.0,1.0,1.0,1.0,1.0,180426.60520195312,0.3166139123347266,38.87717232812499,0.24342009384330984,2.8036328125,0.6872212320324901,7521777.34375,0.6555729160975929,0.9348351955943619
16,0.0033327810318040368,0.020725506007293882,0.00692,0.035383903792784444,6.9804,0.9570680628272229,0.8751387347391787,0.5000193410360249,0.9998265815760267,0.9961288764029695,130431.373125,0.6819935117524478,38.81679375,0.6083951954970577,2.109375,0.8448210121216958,4443359.375,1.0,0.3757447981512582
17,0.0033327810318040368,0.020725506007293882,0.00692,0.035383903792784444,6.9804,0.9570680628272229,0.8751387347391787,0.5000193410360249,0.9998265815760267,0.9961288764029695,130431.373125,0.6819935117524478,38.81679375,0.6083951954970577,2.109375,0.8448210121216958,4443359.375,1.0,0.3757447981512582
18,0.006431262370240496,0.9961182030928311,0.0035848,0.9995374653098982,7.1146,0.2544502617801025,1.0,1.0,0.9949324324324325,0.8868794909970289,136839.43893378906,0.6351615155602134,38.826400328125,0.5503255632434374,2.8036328125,0.6872212320324901,7521777.34375,0.6555729160975929,0.7866890730616306
19,0.006431262370240496,0.9961182030928311,0.0035848,0.9995374653098982,6.9754,0.9832460732984312,1.0,1.0,1.0,1.0,136839.43893378906,0.6351615155602134,38.826400328125,0.5503255632434374,2.8036328125,0.6872212320324901,7521777.34375,0.6555729160975929,0.9324482353652963
20,0.0036268630537571525,0.11330165064916037,0.0063624,0.19657724329324702,7.16,0.01675392670156885,0.8751664447403462,0.5001302999039708,0.9664015331156631,0.25,173888.43064453124,0.3643967808498062,38.79490015625,0.7407371096761391,3.916015625,0.4347051155861775,10302734.375,0.34442708390240706,0.17492791737586283
21,0.006441299871761993,0.9992779786769541,0.003584,0.9997687326549491,7.155,0.0429319371727725,1.0,1.0,0.966609589041096,0.25464431739137966,180236.63879296876,0.31800224173203173,38.765824984375,0.9164900694214163,5.0008984375,0.18843162813794082,13381152.34375,0.0,0.6459376510639143
22,0.0036268630537571525,0.11330165064916037,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.8751664447403462,0.5001302999039708,0.9997919440745673,0.9953556826086228,173888.43064453124,0.3643967808498062,38.79490015625,0.7407371096761391,3.916015625,0.4347051155861775,10302734.375,0.34442708390240706,0.36466613727115144
23,0.006441299871761993,0.9992779786769541,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,180236.63879296876,0.31800224173203173,38.765824984375,0.9164900694214163,5.0008984375,0.18843162813794082,13381152.34375,0.0,0.8356758709592029
24,0.0036273240332526605,0.11344676562140402,0.0063624,0.19657724329324702,7.118,0.23664921465968325,0.8751664447403462,0.5001302999039708,0.973006229788853,0.3974329921643435,130321.76609374999,0.6827945516018049,38.78614015625,0.7936893650914487,3.916015625,0.4347051155861775,10302734.375,0.34442708390240706,0.21896502095638318
25,0.0036273240332526605,0.11344676562140402,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.8751664447403462,0.5001302999039708,0.9997919440745673,0.9953556826086228,130321.76609374999,0.6827945516018049,38.78614015625,0.7936893650914487,3.916015625,0.4347051155861775,10302734.375,0.34442708390240706,0.3647241832600489
26,0.003627535288891145,0.11351326826721297,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.8751664447403462,0.5001302999039708,0.9997919440745673,0.9953556826086228,130273.31199218749,0.6831486681741973,38.78212640625,0.8179515928509314,4.306640625,0.34603140822714656,10302734.375,0.34442708390240706,0.3470160428465663
27,0.006439071185447753,0.9985763948629619,0.0035832,1.0,6.9722,1.0,1.0,1.0,1.0,1.0,136799.1098828125,0.6354562519156328,38.779258578125,0.8352869772529938,3.1942578125,0.5985475246734591,7521777.34375,0.6555729160975929,0.9191400628798766
28,0.0033327964559295782,0.020730361476076424,0.00692,0.035383903792784444,6.9804,0.9570680628272229,0.9001109877913429,0.6000154728288197,0.9998612652608213,0.9969031011223751,130430.7920703125,0.6819977582679682,38.81644659375,0.6104936779649882,2.255859375,0.8115683718620592,4443359.375,1.0,0.36909621228684386
29,0.006431319805860458,0.9961362836549336,0.0035848,0.9995374653098982,7.1146,0.2544502617801025,1.0,1.0,0.995945945945946,0.9095035927976236,180351.98287910156,0.3171592738281817,38.826053171875,0.552424045711325,2.9501171875,0.6539685917728534,7521777.34375,0.6555729160975929,0.7800457772345443
30,0.006431319805860458,0.9961362836549336,0.0035848,0.9995374653098982,6.9754,0.9832460732984312,1.0,1.0,1.0,1.0,180351.98287910156,0.3171592738281817,38.826053171875,0.552424045711325,2.9501171875,0.6539685917728534,7521777.34375,0.6555729160975929,0.92580493953821
31,0.006441357486806323,0.9992961157213135,0.003584,0.9997687326549491,7.155,0.0429319371727725,1.0,1.0,0.9732876712328767,0.40371545391310326,223749.18273828126,0.0,38.765477828125,0.9185885518893468,5.1473828125,0.1551789878783042,13381152.34375,0.0,0.6392943778297306
32,0.006441357486806323,0.9992961157213135,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,223749.18273828126,0.0,38.765477828125,0.9185885518893468,5.1473828125,0.1551789878783042,13381152.34375,0.0,0.8290325977250192
33,0.0036273423041498594,0.11345251724542572,0.0063624,0.19657724329324702,7.118,0.23664921465968325,0.9001331557922769,0.6001042399231764,0.9784049838310824,0.5179463937314758,173834.3100390625,0.3647923098697732,38.785793,0.7957878475593793,4.0625,0.40145247532654094,10302734.375,0.34442708390240706,0.21231679355406455
34,0.0036273423041498594,0.11345251724542572,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.9001331557922769,0.6001042399231764,0.9998335552596538,0.9962845460868972,173834.3100390625,0.3647923098697732,38.785793,0.7957878475593793,4.0625,0.40145247532654094,10302734.375,0.34442708390240706,0.3580759558577302
35,0.003627553561916608,0.1135190205612059,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.9001331557922769,0.6001042399231764,0.9998335552596538,0.9962845460868972,173786.4369921875,0.36514217992664516,38.78177925,0.8200500753188619,4.453125,0.31277876796751,10302734.375,0.34442708390240706,0.3403678157122362
36,0.003627553561916608,0.1135190205612059,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.9001331557922769,0.6001042399231764,0.9998335552596538,0.9962845460868972,173786.4369921875,0.36514217992664516,38.78177925,0.8200500753188619,4.453125,0.31277876796751,10302734.375,0.34442708390240706,0.3403678157122362
37,0.006439128760629253,0.9985945193586211,0.0035832,1.0,6.9722,1.0,1.0,1.0,1.0,1.0,180312.2348828125,0.31744976366808075,38.778911421875,0.8373854597209243,3.3407421875,0.5652948844138225,7521777.34375,0.6555729160975929,0.9124967846262131
38,0.006439128760629253,0.9985945193586211,0.0035832,1.0,6.9722,1.0,1.0,1.0,1.0,1.0,180312.2348828125,0.31744976366808075,38.778911421875,0.8373854597209243,3.3407421875,0.5652948844138225,7521777.34375,0.6555729160975929,0.9124967846262131
39,0.0064428116626843316,0.9997538859567164,0.003584,0.9997687326549491,7.113,0.2628272251308869,1.0,1.0,0.9785714285714285,0.5216618476445761,180182.5181875,0.31839777075199865,38.756717828125,0.9715408073046564,5.1473828125,0.1551789878783042,13381152.34375,0.0,0.6834565435155148
40,0.0064428116626843316,0.9997538859567164,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,180182.5181875,0.31839777075199865,38.756717828125,0.9715408073046564,5.1473828125,0.1551789878783042,13381152.34375,0.0,0.8292157058191805
41,0.006443478171821748,0.9999637010481007,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,180134.0640859375,0.318751887324391,38.752704078125,0.995803035064139,5.5380078125,0.06650528051927324,13381152.34375,0.0,0.811564890383928
42,0.0036275718351261653,0.11352477291315122,0.0063624,0.19657724329324702,6.9788,0.9654450261780119,0.9167776298268975,0.6667535332693139,0.9998612960497115,0.9969037884057486,173785.8559375,0.36514642644216555,38.78143209375,0.8221485577867924,4.599609375,0.27952612770787333,10302734.375,0.34442708390240706,0.33371958860108697
43,0.006439186336840384,0.9986126441784051,0.0035832,1.0,6.9722,1.0,1.0,1.0,1.0,1.0,180311.653828125,0.3174540101836011,38.778564265625,0.8394839421888548,3.4872265625,0.5320422441541859,7521777.34375,0.6555729160975929,0.9058535065021993
44,0.006442869304776778,0.9997720315157422,0.003584,0.9997687326549491,7.113,0.2628272251308869,1.0,1.0,0.9821428571428572,0.6013848730371488,223695.0621328125,0.0003955290199669284,38.756370671875,0.9736392897725868,5.2938671875,0.1219263476186676,13381152.34375,0.0,0.6768132736871978
45,0.006442869304776778,0.9997720315157422,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,223695.0621328125,0.0003955290199669284,38.756370671875,0.9736392897725868,5.2938671875,0.1219263476186676,13381152.34375,0.0,0.8225724359908635
46,0.006443535825841017,0.999981850361655,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,223647.1890859375,0.0007453990768389457,38.752356921875,0.9979015175320696,5.6844921875,0.03325264025963662,13381152.34375,0.0,0.8049216220574223
47,0.006443535825841017,0.999981850361655,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,223647.1890859375,0.0007453990768389457,38.752356921875,0.9979015175320696,5.6844921875,0.03325264025963662,13381152.34375,0.0,0.8049216220574223
48,0.006443593480892034,1.0,0.003584,0.9997687326549491,6.9738,0.9916230366492156,1.0,1.0,1.0,1.0,223646.60803125,0.0007496455923593008,38.752009765625,1.0,5.8309765625,0.0,13381152.34375,0.0,0.798278353860833
