Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
12,10.000000,1331,127,1204,10.548173,0.005293,7.690344,188.927711,2.521744,0.910880,0.923611,4
12,25.000000,1578,372,1206,30.845771,0.004854,9.102141,205.996983,2.618325,0.910880,0.923611,4
13,0.000000,1199,0,1199,0.000000,0.006880,6.975284,145.346076,5.068359,0.830357,0.830357,4
13,1.000000,1217,15,1202,1.247920,0.006842,7.062671,146.165272,5.085832,0.830357,0.830357,4
13,5.000000,1259,54,1205,4.481328,0.006728,7.293798,148.631109,5.134608,0.830357,0.830357,4
13,10.000000,1331,127,1204,10.548173,0.006450,7.723854,155.033044,5.230271,0.830357,0.830357,4
13,25.000000,1581,374,1207,30.985915,0.005928,9.160590,168.688806,5.454306,0.830357,0.830357,4
14,0.000000,1199,0,1199,0.000000,0.007143,6.981005,140.006572,6.254883,0.957933,0.962139,4
14,1.000000,1217,15,1202,1.247920,0.007092,7.068316,140.995344,6.272361,0.957933,0.962139,4
14,5.000000,1260,55,1205,4.564315,0.006962,7.301505,143.637064,6.324757,0.957933,0.962139,4
14,10.000000,1333,129,1204,10.714286,0.006713,7.732304,148.958062,6.420365,0.957933,0.962139,4
14,25.000000,1581,374,1207,30.985915,0.006149,9.166318,162.634703,6.702507,0.957933,0.962139,4
15,0.000000,1199,0,1199,0.000000,0.008426,6.980902,118.680074,6.567383,1.000000,0.993750,4
15,1.000000,1217,15,1202,1.247920,0.008393,7.068261,119.152919,6.584411,1.000000,0.993750,4
15,5.000000,1258,55,1203,4.571904,0.008258,7.301393,121.090561,6.641367,1.000000,0.993750,4
15,10.000000,1333,128,1205,10.622407,0.007917,7.729228,126.316788,6.753231,1.000000,0.993750,4
15,25.000000,1580,372,1208,30.794702,0.007280,9.158066,137.359611,7.057993,1.000000,0.993750,4
16,0.000000,1199,0,1199,0.000000,0.008426,6.980697,118.679253,6.630859,1.000000,1.000000,5
16,1.000000,1220,15,1205,1.244813,0.008393,7.068071,119.152176,6.648661,1.000000,1.000000,5
16,5.000000,1259,55,1204,4.568106,0.008258,7.301162,121.089687,6.707164,1.000000,1.000000,5
16,10.000000,1334,127,1207,10.521955,0.007954,7.725724,125.721859,6.812828,1.000000,1.000000,5
16,25.000000,1582,373,1209,30.851944,0.007267,9.154100,137.606804,7.102258,1.000000,1.000000,5
