composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.669626,58.374683,0.017131,0.449219,0.000000,0.449219,0.000709,0.708800
2,2,7.664268,58.133471,0.017202,0.449219,0.063477,0.512695,0.000708,0.708000
3,2,7.586452,45.036836,0.022204,1.230469,0.813910,2.044379,0.000547,0.460000
4,2,7.676160,56.724465,0.017629,0.449219,0.384098,0.833316,0.000694,0.693600
5,2,7.603796,49.696919,0.020122,2.539062,2.180125,4.719188,0.000604,0.642800
6,3,7.675878,56.005429,0.017855,0.449219,0.448734,0.897953,0.000686,0.696000
7,3,7.584071,45.027672,0.022209,1.230469,0.877922,2.108391,0.000550,0.460000
8,3,7.582895,45.023166,0.022211,3.320312,2.989165,6.309477,0.000548,0.447400
9,3,7.602288,49.691132,0.020124,2.539062,2.245915,4.784978,0.000606,0.643600
10,3,7.608312,49.735667,0.020106,2.539062,2.564415,5.103477,0.000607,0.625000
11,3,7.564546,45.019139,0.022213,1.230469,1.200968,2.431437,0.000550,0.439800
12,4,7.605176,49.010946,0.020404,2.539062,2.631470,5.170533,0.000601,0.629000
13,4,7.581577,44.352022,0.022547,1.230469,1.255702,2.486171,0.000544,0.445400
14,4,7.581387,45.017356,0.022214,3.320312,3.054724,6.375036,0.000550,0.447400
15,4,7.562976,44.978461,0.022233,3.320312,3.367841,6.688154,0.000550,0.429000
16,5,7.562672,44.276697,0.022585,3.320312,3.437646,6.757959,0.000542,0.431400
