composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.053905,515.449915,0.001940,0.449219,0.000000,0.449219,0.246157,246.156800
2,2,7.817751,497.235562,0.002011,0.449219,0.063477,0.512695,0.244386,244.497600
3,2,7.440861,228.818517,0.004370,1.230469,0.781250,2.011719,0.112463,114.577200
4,2,7.578947,459.448602,0.002177,0.449219,0.375977,0.825195,0.232774,234.108800
5,2,7.427455,182.634754,0.005475,2.539062,2.089844,4.628906,0.092915,114.713600
6,3,7.565609,459.395251,0.002177,0.449219,0.439453,0.888672,0.232774,234.053200
7,3,7.333828,218.867844,0.004569,1.230469,0.844727,2.075195,0.110705,112.930800
8,3,7.264171,153.839973,0.006500,3.320312,2.871094,6.191406,0.078122,85.127600
9,3,7.359145,175.162417,0.005709,2.539062,2.153320,4.692383,0.091260,113.169600
10,3,7.307504,149.353953,0.006696,2.539062,2.465820,5.004883,0.079584,102.716800
11,3,7.233971,189.973556,0.005264,1.230469,1.157227,2.387695,0.099106,102.554800
12,4,7.294167,149.300602,0.006698,2.539062,2.529297,5.068359,0.079584,102.661200
13,4,7.220633,189.920205,0.005265,1.230469,1.220703,2.451172,0.099106,102.499200
14,4,7.195861,146.367636,0.006832,3.320312,2.934570,6.254883,0.076467,83.583600
15,4,7.144221,120.559172,0.008295,3.320312,3.247070,6.567383,0.064791,73.130800
16,5,7.130883,120.505821,0.008298,3.320312,3.310547,6.630859,0.064791,73.075200
