composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.702020,470.236229,0.002127,0.449219,0.000000,0.449219,0.011264,11.264000
2,2,7.693757,466.269254,0.002145,0.449219,0.066198,0.515417,0.011181,11.187200
3,2,7.845952,221.581706,0.004513,1.230469,0.819354,2.049822,0.005153,5.250400
4,2,7.722110,443.242885,0.002256,0.449219,0.396279,0.845498,0.010654,10.717200
5,2,8.121557,193.913518,0.005157,2.539062,2.175611,4.714673,0.004232,5.238400
6,3,7.728231,443.266694,0.002256,0.449219,0.463296,0.912515,0.010655,10.717600
7,3,7.849311,217.710292,0.004593,1.230469,0.892209,2.122678,0.005058,5.162400
8,3,8.286391,167.386206,0.005974,3.320312,3.007221,6.327533,0.003587,3.909600
9,3,8.135062,191.012583,0.005235,2.539062,2.245913,4.784975,0.004174,5.187200
10,3,8.157106,168.462552,0.005936,2.539062,2.568283,5.107346,0.003633,4.700400
11,3,7.878670,195.058260,0.005127,1.230469,1.217838,2.448306,0.004531,4.692800
12,4,8.163351,168.486633,0.005935,2.539062,2.633562,5.172625,0.003635,4.703200
13,4,7.884582,195.352736,0.005119,1.230469,1.282248,2.512716,0.004546,4.707600
14,4,8.291414,163.610586,0.006112,3.320312,3.072533,6.392845,0.003494,3.826400
15,4,8.302616,141.317285,0.007076,3.320312,3.391993,6.712306,0.002975,3.358800
16,5,8.328711,141.980125,0.007043,3.320312,3.468495,6.788808,0.003004,3.388800
