composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.519062,534.758212,0.001870,0.449219,0.000000,0.449219,0.081216,81.216000
2,2,9.441464,526.899893,0.001898,0.449219,0.072617,0.521836,0.080654,80.694400
3,2,9.368199,497.829752,0.002009,0.449219,0.433296,0.882515,0.076889,77.329200
4,2,9.317656,243.975019,0.004099,1.230469,0.909255,2.139723,0.037328,38.022000
5,2,9.359788,200.598432,0.004985,2.539062,2.424637,4.963699,0.030720,37.926400
6,3,9.356661,497.491184,0.002010,0.449219,0.508011,0.957230,0.076800,77.221600
7,3,9.280905,238.595300,0.004191,1.230469,0.977600,2.208068,0.036826,37.555600
8,3,9.340464,195.835627,0.005106,2.539062,2.499673,5.038735,0.030199,37.448000
9,3,9.240202,210.968622,0.004740,1.230469,1.340899,2.571368,0.032723,33.861600
10,3,9.327028,170.439532,0.005867,2.539062,2.865543,5.404605,0.026440,34.082400
11,3,9.325371,169.741371,0.005891,3.320312,3.340442,6.660754,0.025996,28.311200
12,4,9.242198,210.943682,0.004741,1.230469,1.415806,2.646274,0.032715,33.842000
13,4,9.316513,170.381330,0.005869,2.539062,2.937780,5.476843,0.026423,34.043200
14,4,9.287332,164.785891,0.006068,3.320312,3.406057,6.726370,0.025416,27.765600
15,4,9.269075,138.464210,0.007222,3.320312,3.765408,7.085720,0.021405,24.167600
16,5,9.267210,138.466030,0.007222,3.320312,3.840808,7.161121,0.021428,24.182800
