composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.054549,64.436394,0.015519,0.449219,0.000000,0.449219,0.030776,30.776000
2,2,7.818273,62.546182,0.015988,0.449219,0.063477,0.512695,0.030760,30.760000
3,2,7.579905,60.639242,0.016491,0.449219,0.375977,0.825195,0.030776,30.776000
4,2,7.431789,59.454311,0.016820,2.539062,2.089844,4.628906,0.030696,30.696000
5,2,7.442912,59.543294,0.016795,1.230469,0.781250,2.011719,0.030720,30.720000
6,3,7.566589,60.532709,0.016520,0.449219,0.439453,0.888672,0.030776,30.776000
7,3,7.363452,58.907619,0.016976,2.539062,2.153320,4.692383,0.030696,30.696000
8,3,7.335755,58.686042,0.017040,1.230469,0.844727,2.075195,0.030704,30.704000
9,3,7.312105,58.496839,0.017095,2.539062,2.465820,5.004883,0.030696,30.696000
10,3,7.236288,57.890302,0.017274,1.230469,1.157227,2.387695,0.030720,30.720000
11,3,7.269971,58.159771,0.017194,3.320312,2.871094,6.191406,0.030712,30.712000
12,4,7.298788,58.390307,0.017126,2.539062,2.529297,5.068359,0.030696,30.696000
13,4,7.222971,57.783769,0.017306,1.230469,1.220703,2.451172,0.030720,30.720000
14,4,7.201635,57.613079,0.017357,3.320312,2.934570,6.254883,0.030712,30.712000
15,4,7.150287,57.202299,0.017482,3.320312,3.247070,6.567383,0.030712,30.712000
16,5,7.136971,57.095767,0.017514,3.320312,3.310547,6.630859,0.030712,30.712000
