composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.948045,55.584359,0.017991,0.449219,0.000000,0.449219,0.001280,1.280000
2,2,6.938331,55.506650,0.018016,0.449219,0.063477,0.512695,0.001288,1.288000
3,2,6.928463,55.427700,0.018042,0.449219,0.375977,0.825195,0.001288,1.288000
4,2,6.922603,55.380823,0.018057,2.539062,2.089844,4.628906,0.001288,1.288000
5,2,6.922761,55.382089,0.018056,1.230469,0.781250,2.011719,0.001280,1.280000
6,3,6.927929,55.423431,0.018043,0.449219,0.439453,0.888672,0.001296,1.296000
7,3,6.919789,55.358314,0.018064,2.539062,2.153320,4.692383,0.001296,1.296000
8,3,6.918388,55.347100,0.018068,1.230469,0.844727,2.075195,0.001288,1.288000
9,3,6.917660,55.341284,0.018070,2.539062,2.465820,5.004883,0.001296,1.296000
10,3,6.914279,55.314230,0.018079,1.230469,1.157227,2.387695,0.001288,1.288000
11,3,6.915919,55.327353,0.018074,3.320312,2.871094,6.191406,0.001288,1.288000
12,4,6.917127,55.337015,0.018071,2.539062,2.529297,5.068359,0.001304,1.304000
13,4,6.913745,55.309961,0.018080,1.230469,1.220703,2.451172,0.001296,1.296000
14,4,6.913105,55.304844,0.018082,3.320312,2.934570,6.254883,0.001296,1.296000
15,4,6.910977,55.287814,0.018087,3.320312,3.247070,6.567383,0.001296,1.296000
16,5,6.910443,55.283545,0.018089,3.320312,3.310547,6.630859,0.001304,1.304000
