composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.243746,56.766924,0.017616,0.449219,0.000000,0.449219,0.001333,1.332800
2,2,7.233579,56.687160,0.017641,0.449219,0.063477,0.512695,0.001336,1.336000
3,2,7.223321,56.606656,0.017666,0.449219,0.375977,0.825195,0.001336,1.336000
4,2,7.217152,56.558539,0.017681,2.539062,2.121442,4.660505,0.001336,1.336000
5,2,7.217467,56.560913,0.017680,1.230469,0.797580,2.028049,0.001334,1.334400
6,3,7.222753,56.602199,0.017667,0.449219,0.444094,0.893312,0.001339,1.339200
7,3,7.214239,56.535586,0.017688,2.539062,2.181098,4.720161,0.001341,1.340800
8,3,7.212849,56.524708,0.017691,1.230469,0.861324,2.091793,0.001338,1.337600
9,3,7.212008,56.518001,0.017693,2.539062,2.507797,5.046859,0.001336,1.336000
10,3,7.208528,56.490842,0.017702,1.230469,1.181597,2.412065,0.001336,1.336000
11,3,7.210145,56.503728,0.017698,3.320312,2.927237,6.247550,0.001334,1.334400
12,4,7.211462,56.513733,0.017695,2.539062,2.573436,5.112498,0.001341,1.340800
13,4,7.208005,56.486713,0.017703,1.230469,1.242843,2.473311,0.001342,1.342400
14,4,7.207257,56.480970,0.017705,3.320312,2.991523,6.311835,0.001339,1.339200
15,4,7.205083,56.463805,0.017710,3.320312,3.310524,6.630836,0.001339,1.339200
16,5,7.204525,56.459442,0.017712,3.320312,3.376162,6.696475,0.001344,1.344000
