composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.340461,64.702680,0.015455,0.445001,0.000000,0.445001,0.003464,3.464000
2,2,9.339814,64.786473,0.015435,0.446448,0.076701,0.523148,0.003504,3.504000
3,2,9.340746,64.703790,0.015455,0.445471,0.426733,0.872204,0.003480,3.480000
4,2,9.355276,64.915315,0.015405,2.528762,2.410894,4.939655,0.003496,3.496000
5,2,9.381117,65.038079,0.015376,1.227339,0.914261,2.141600,0.003488,3.488000
6,3,9.347320,64.816485,0.015428,0.446720,0.513982,0.960702,0.003520,3.520000
7,3,9.348339,64.820565,0.015427,2.524983,2.506697,5.031680,0.003528,3.528000
8,3,9.394434,65.091347,0.015363,1.227357,0.978064,2.205421,0.003528,3.528000
9,3,9.351311,64.746051,0.015445,2.515563,2.839801,5.355364,0.003512,3.512000
10,3,9.391532,65.166128,0.015345,1.230469,1.377506,2.607975,0.003520,3.520000
11,3,9.379828,65.032910,0.015377,3.315461,3.327410,6.642871,0.003520,3.520000
12,4,9.320830,64.624127,0.015474,2.515563,2.888922,5.404484,0.003520,3.520000
13,4,9.393816,65.175266,0.015343,1.230469,1.441519,2.671988,0.003568,3.568000
14,4,9.319658,64.705841,0.015455,3.311004,3.382102,6.693107,0.003536,3.536000
15,4,9.397394,65.189576,0.015340,3.320312,3.766362,7.086674,0.003544,3.544000
16,5,9.410301,65.241204,0.015328,3.320312,3.855502,7.175814,0.003576,3.576000
