composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.352850,57.588478,0.017365,0.449219,0.000000,0.449219,0.004003,4.003200
2,2,7.322365,57.147985,0.017498,0.449219,0.063477,0.512695,0.003990,3.989600
3,2,7.291584,55.469736,0.018028,0.449219,0.381391,0.830609,0.003890,3.889600
4,2,7.275994,48.700547,0.020534,2.539062,2.134984,4.674047,0.003425,3.651000
5,2,7.275047,44.085485,0.022683,1.230469,0.798669,2.029138,0.003104,2.627800
6,3,7.289989,54.756698,0.018263,0.449219,0.444094,0.893312,0.003843,3.893600
7,3,7.267102,48.665754,0.020548,2.539062,2.200185,4.739247,0.003426,3.635800
8,3,7.261175,44.031155,0.022711,1.230469,0.862430,2.092899,0.003105,2.614200
9,3,7.260644,48.623077,0.020566,2.539062,2.525779,5.064842,0.003422,3.536400
10,3,7.248456,43.981407,0.022737,1.230469,1.180973,2.411442,0.003106,2.515000
11,3,7.256330,44.012250,0.022721,3.320312,2.934642,6.254955,0.003106,2.550600
12,4,7.259017,47.901248,0.020876,2.539062,2.590029,5.129092,0.003374,3.538800
13,4,7.246793,43.259435,0.023116,1.230469,1.245223,2.475691,0.003056,2.515800
14,4,7.247533,43.977791,0.022739,3.320312,2.999272,6.319585,0.003109,2.541000
15,4,7.241041,43.952400,0.022752,3.320312,3.319795,6.640107,0.003106,2.437000
16,5,7.239389,43.230499,0.023132,3.320312,3.384044,6.704357,0.003057,2.437800
