composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.993810,55.673035,0.017962,0.449219,0.000000,0.449219,0.000646,0.646400
2,2,7.006273,55.503075,0.018017,0.449219,0.063477,0.512695,0.000647,0.647200
3,2,6.982550,43.074548,0.023216,1.230469,0.785605,2.016073,0.000501,0.424400
4,2,7.001563,54.027397,0.018509,0.449219,0.384098,0.833316,0.000630,0.629600
5,2,7.002265,47.575332,0.021019,2.539062,2.107900,4.646962,0.000554,0.592200
6,3,7.001353,53.307855,0.018759,0.449219,0.448734,0.897953,0.000622,0.631200
7,3,6.997704,43.100567,0.023202,1.230469,0.851366,2.081834,0.000503,0.425200
8,3,7.000390,43.111220,0.023196,3.320312,2.895286,6.215599,0.000502,0.414400
9,3,7.000877,47.569826,0.021022,2.539062,2.171839,4.710902,0.000555,0.590600
10,3,7.000087,47.566688,0.021023,2.539062,2.485227,5.024289,0.000554,0.572200
11,3,6.995907,43.093421,0.023205,1.230469,1.170348,2.400816,0.000502,0.407600
12,4,6.999865,46.847122,0.021346,2.539062,2.549863,5.088926,0.000546,0.573000
13,4,6.995684,42.373855,0.023599,1.230469,1.234984,2.465453,0.000494,0.408400
14,4,6.999038,43.105858,0.023199,3.320312,2.959226,6.279538,0.000504,0.414400
15,4,6.998260,43.102768,0.023200,3.320312,3.272613,6.592925,0.000504,0.397600
16,5,6.998038,42.383202,0.023594,3.320312,3.337250,6.657562,0.000496,0.398400
