composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,39.961528,159.068563,0.006287,0.888672,0.540084,1.428756,0.010859,21.718400
2,2,39.961528,159.068563,0.006287,0.888672,0.540084,1.428756,0.010859,21.718400
3,3,39.967787,159.099507,0.006285,0.888672,0.686688,1.575359,0.010859,21.718400
4,3,39.967787,159.099507,0.006285,0.888672,0.686688,1.575359,0.010859,21.718400
5,3,39.818291,158.492547,0.006309,0.888672,0.687975,1.576646,0.010865,21.729600
6,3,39.818291,158.492547,0.006309,0.888672,0.687975,1.576646,0.010865,21.729600
7,3,39.926982,158.931106,0.006292,1.504355,1.158786,2.663141,0.010843,21.686400
8,3,39.926982,158.931106,0.006292,1.504355,1.158786,2.663141,0.010843,21.686400
9,3,39.692574,158.003614,0.006329,0.888672,1.079573,1.968245,0.010857,21.713600
10,3,39.750509,158.240404,0.006319,2.060547,1.716119,3.776665,0.010847,21.694400
11,3,39.750509,158.240404,0.006319,2.060547,1.716119,3.776665,0.010847,21.694400
12,4,39.827611,158.529613,0.006308,0.888672,0.835281,1.723953,0.010866,21.731200
13,4,39.827611,158.529613,0.006308,0.888672,0.835281,1.723953,0.010866,21.731200
14,4,39.933241,158.962050,0.006291,1.504355,1.305389,2.809745,0.010843,21.686400
15,4,39.933241,158.962050,0.006291,1.504355,1.305389,2.809745,0.010843,21.686400
16,4,39.701895,158.040682,0.006327,0.888672,1.226771,2.115443,0.010858,21.715200
17,4,39.701895,158.040682,0.006327,0.888672,1.226771,2.115443,0.010858,21.715200
18,4,39.782438,158.355714,0.006315,1.504355,1.306652,2.811007,0.010847,21.694400
19,4,39.782438,158.355714,0.006315,1.504355,1.306652,2.811007,0.010847,21.694400
20,4,39.759853,158.277566,0.006318,2.060547,1.863425,3.923972,0.010849,21.697600
21,4,39.747865,158.230661,0.006320,2.676230,2.334964,5.011195,0.010841,21.681600
22,4,39.759853,158.277566,0.006318,2.060547,1.863425,3.923972,0.010849,21.697600
23,4,39.747865,158.230661,0.006320,2.676230,2.334964,5.011195,0.010841,21.681600
24,4,39.733298,158.171894,0.006322,2.060547,1.862782,3.923329,0.010848,21.696000
25,4,39.733298,158.171894,0.006322,2.060547,1.862782,3.923329,0.010848,21.696000
26,4,39.748853,158.233634,0.006320,2.060547,2.255385,4.315932,0.010848,21.696000
27,4,39.664354,157.891480,0.006333,1.504355,1.698261,3.202616,0.010842,21.684800
28,5,39.711187,158.077691,0.006326,0.888672,1.374008,2.262680,0.010858,21.716800
29,5,39.788697,158.386658,0.006314,1.504355,1.453255,2.957611,0.010846,21.692800
30,5,39.788697,158.386658,0.006314,1.504355,1.453255,2.957611,0.010846,21.692800
31,5,39.757209,158.267822,0.006318,2.676230,2.482271,5.158502,0.010842,21.684800
32,5,39.757209,158.267822,0.006318,2.676230,2.482271,5.158502,0.010842,21.684800
33,5,39.742642,158.209056,0.006321,2.060547,2.010089,4.070636,0.010850,21.699200
34,5,39.742642,158.209056,0.006321,2.060547,2.010089,4.070636,0.010850,21.699200
35,5,39.758197,158.270795,0.006318,2.060547,2.402692,4.463239,0.010850,21.699200
36,5,39.758197,158.270795,0.006318,2.060547,2.402692,4.463239,0.010850,21.699200
37,5,39.673675,157.928547,0.006332,1.504355,1.845460,3.349815,0.010843,21.686400
38,5,39.673675,157.928547,0.006332,1.504355,1.845460,3.349815,0.010843,21.686400
39,5,39.730677,158.162247,0.006323,2.676230,2.481628,5.157858,0.010842,21.684800
40,5,39.730677,158.162247,0.006323,2.676230,2.481628,5.157858,0.010842,21.684800
41,5,39.746209,158.223891,0.006320,2.676230,2.874231,5.550462,0.010842,21.683200
42,6,39.767514,158.307902,0.006317,2.060547,2.549820,4.610367,0.010851,21.702400
43,6,39.682967,157.965556,0.006330,1.504355,1.992696,3.497051,0.010844,21.688000
44,6,39.740046,158.199505,0.006321,2.676230,2.628935,5.305165,0.010846,21.691200
45,6,39.740046,158.199505,0.006321,2.676230,2.628935,5.305165,0.010846,21.691200
46,6,39.755553,158.261052,0.006319,2.676230,3.021538,5.697768,0.010843,21.686400
47,6,39.755553,158.261052,0.006319,2.676230,3.021538,5.697768,0.010843,21.686400
48,7,39.764870,158.298159,0.006317,2.676230,3.168666,5.844897,0.010845,21.689600
