Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,4794,0,4794,0.000000,0.017380,7.192132,57.537058,0.449219,1.000000,1.000000,1
1,1.000000,4848,54,4794,1.126408,0.017283,7.273147,57.861117,0.449219,1.000000,1.000000,1
1,5.000000,5024,230,4794,4.797664,0.016973,7.537196,58.917312,0.449219,1.000000,1.000000,1
1,10.000000,5298,504,4794,10.513141,0.016512,7.948272,60.561616,0.449219,1.000000,1.000000,1
1,25.000000,6338,1544,4794,32.206925,0.014992,9.508560,66.700750,0.447626,1.000000,1.000000,1
2,0.000000,4793,0,4793,0.000000,0.017522,7.133931,57.071448,0.512695,1.000000,1.000000,2
2,1.000000,4848,54,4794,1.126408,0.017424,7.214338,57.393123,0.512695,1.000000,1.000000,2
2,5.000000,5025,229,4796,4.774812,0.017112,7.475626,58.438325,0.514997,1.000000,1.000000,2
2,10.000000,5300,504,4796,10.508757,0.016646,7.884288,60.073018,0.514523,1.000000,1.000000,2
2,25.000000,6340,1545,4795,32.221064,0.015113,9.433376,66.168087,0.519885,1.000000,1.000000,2
3,0.000000,4795,0,4795,0.000000,0.017662,7.077536,56.620288,0.825195,1.000000,1.000000,2
3,1.000000,4850,54,4796,1.125938,0.017563,7.157265,56.939298,0.825872,1.000000,1.000000,2
3,5.000000,5026,230,4796,4.795663,0.017248,7.417101,57.978643,0.837377,1.000000,1.000000,2
3,10.000000,5301,503,4798,10.483535,0.016781,7.820597,59.592723,0.843016,1.000000,1.000000,2
3,25.000000,6344,1546,4798,32.221759,0.015229,9.360809,65.664982,0.885643,1.000000,1.000000,2
4,0.000000,4793,0,4793,0.000000,0.017660,7.077989,56.623913,4.628906,1.000000,1.000000,2
4,1.000000,4848,54,4794,1.126408,0.017561,7.157784,56.943238,4.640944,1.000000,1.000000,2
4,5.000000,5024,230,4794,4.797664,0.017246,7.417884,57.983638,4.684580,1.000000,1.000000,2
4,10.000000,5298,504,4794,10.513141,0.016778,7.822462,59.601949,4.741758,1.000000,1.000000,2
4,25.000000,6341,1546,4795,32.241919,0.015229,9.361614,65.664146,4.963604,1.000000,1.000000,2
5,0.000000,4794,0,4794,0.000000,0.017717,7.055189,56.441513,2.011719,1.000000,1.000000,2
5,1.000000,4848,54,4794,1.126408,0.017618,7.134701,56.759559,2.016254,1.000000,1.000000,2
5,5.000000,5025,229,4796,4.774812,0.017303,7.393067,57.793217,2.032258,1.000000,1.000000,2
5,10.000000,5299,503,4796,10.487907,0.016834,7.795953,59.404761,2.051519,1.000000,1.000000,2
5,25.000000,6346,1549,4797,32.291015,0.015267,9.338816,65.499492,2.139207,1.000000,1.000000,2
6,0.000000,4796,0,4796,0.000000,0.017668,7.074847,56.598774,0.888672,1.000000,1.000000,3
6,1.000000,4851,54,4797,1.125704,0.017569,7.154553,56.917648,0.889445,1.000000,1.000000,3
6,5.000000,5030,229,4801,4.769840,0.017255,7.413523,57.953624,0.901445,1.000000,1.000000,3
6,10.000000,5303,503,4800,10.479167,0.016786,7.818420,59.573210,0.919337,1.000000,1.000000,3
6,25.000000,6348,1547,4801,32.222454,0.015235,9.357065,65.639210,0.958230,1.000000,1.000000,3
7,0.000000,4794,0,4794,0.000000,0.017701,7.061560,56.492479,4.692383,1.000000,1.000000,3
7,1.000000,4850,54,4796,1.125938,0.017602,7.141168,56.811054,4.704728,1.000000,1.000000,3
7,5.000000,5026,228,4798,4.751980,0.017290,7.399057,57.836779,4.747737,1.000000,1.000000,3
7,10.000000,5302,504,4798,10.504377,0.016817,7.804279,59.463642,4.807632,1.000000,1.000000,3
7,25.000000,6340,1541,4799,32.110856,0.015271,9.335645,65.482884,5.034321,1.000000,1.000000,3
8,0.000000,4794,0,4794,0.000000,0.017783,7.029136,56.233088,2.075195,1.000000,1.000000,3
8,1.000000,4849,54,4795,1.126173,0.017683,7.108384,56.550222,2.079805,1.000000,1.000000,3
8,5.000000,5027,229,4798,4.772822,0.017366,7.366425,57.582485,2.096899,1.000000,1.000000,3
8,10.000000,5300,502,4798,10.462693,0.016898,7.765628,59.179153,2.117815,1.000000,1.000000,3
8,25.000000,6344,1544,4800,32.166667,0.015335,9.295482,65.210908,2.205727,1.000000,1.000000,3
9,0.000000,4794,0,4794,0.000000,0.017726,7.051761,56.414087,5.004883,1.000000,1.000000,3
9,1.000000,4851,54,4797,1.125704,0.017627,7.131265,56.732342,5.019666,1.000000,1.000000,3
9,5.000000,5027,230,4797,4.794663,0.017310,7.390301,57.768488,5.069729,1.000000,1.000000,3
9,10.000000,5300,503,4797,10.485720,0.016841,7.793285,59.380374,5.139293,1.000000,1.000000,3
9,25.000000,6335,1537,4798,32.034181,0.015302,9.314864,65.348881,5.390861,1.000000,1.000000,3
10,0.000000,4794,0,4794,0.000000,0.017839,7.007253,56.058024,2.387695,1.000000,1.000000,3
10,1.000000,4849,54,4795,1.126173,0.017739,7.086210,56.373948,2.393371,1.000000,1.000000,3
10,5.000000,5025,229,4796,4.774812,0.017421,7.343231,57.402030,2.419685,1.000000,1.000000,3
10,10.000000,5302,503,4799,10.481350,0.016948,7.743858,59.004826,2.447074,1.000000,1.000000,3
10,25.000000,6340,1539,4801,32.055822,0.015394,9.259348,64.961322,2.577135,1.000000,1.000000,3
11,0.000000,4793,0,4793,0.000000,0.017724,7.052766,56.422128,6.191406,1.000000,1.000000,3
11,1.000000,4849,54,4795,1.126173,0.017624,7.132305,56.740478,6.208046,1.000000,1.000000,3
11,5.000000,5025,229,4796,4.774812,0.017308,7.390988,57.775208,6.267293,1.000000,1.000000,3
11,10.000000,5298,502,4796,10.467056,0.016839,7.793266,59.384273,6.340882,1.000000,1.000000,3
11,25.000000,6341,1543,4798,32.159233,0.015284,9.327269,65.426650,6.655344,1.000000,1.000000,3
12,0.000000,4795,0,4795,0.000000,0.017733,7.049072,56.392573,5.068359,1.000000,1.000000,4
12,1.000000,4852,54,4798,1.125469,0.017633,7.128541,56.710596,5.083239,1.000000,1.000000,4
12,5.000000,5029,231,4798,4.814506,0.017317,7.387508,57.746463,5.134976,1.000000,1.000000,4
12,10.000000,5304,502,4802,10.453978,0.016848,7.789023,59.352619,5.205473,1.000000,1.000000,4
12,25.000000,6350,1547,4803,32.209036,0.015290,9.325291,65.403636,5.480339,1.000000,1.000000,4
13,0.000000,4795,0,4795,0.000000,0.017846,7.004564,56.036510,2.451172,1.000000,1.000000,4
13,1.000000,4849,54,4795,1.126173,0.017746,7.083487,56.352202,2.456944,1.000000,1.000000,4
13,5.000000,5030,230,4800,4.791667,0.017425,7.342224,57.387341,2.485839,1.000000,1.000000,4
13,10.000000,5303,502,4801,10.456155,0.016955,7.740582,58.980822,2.514313,1.000000,1.000000,4
13,25.000000,6344,1539,4805,32.029136,0.015400,9.257204,64.936316,2.650199,1.000000,1.000000,4
14,0.000000,4794,0,4794,0.000000,0.017765,7.036337,56.290695,6.254883,1.000000,1.000000,4
14,1.000000,4850,54,4796,1.125938,0.017665,7.115665,56.608102,6.271830,1.000000,1.000000,4
14,5.000000,5031,230,4801,4.790669,0.017347,7.375237,57.646633,6.331923,1.000000,1.000000,4
14,10.000000,5301,503,4798,10.483535,0.016878,7.775581,59.247862,6.407268,1.000000,1.000000,4
14,25.000000,6350,1545,4805,32.154006,0.015315,9.308092,65.296100,6.734841,1.000000,1.000000,4
15,0.000000,4794,0,4794,0.000000,0.017790,7.026538,56.212303,6.567383,1.000000,1.000000,4
15,1.000000,4850,54,4796,1.125938,0.017690,7.105750,56.529295,6.586768,1.000000,1.000000,4
15,5.000000,5027,228,4799,4.750990,0.017377,7.361919,57.548217,6.650750,1.000000,1.000000,4
15,10.000000,5301,503,4798,10.483535,0.016902,7.764818,59.165662,6.735445,1.000000,1.000000,4
15,25.000000,6341,1541,4800,32.104167,0.015353,9.286330,65.134576,7.077201,1.000000,1.000000,4
16,0.000000,4795,0,4795,0.000000,0.017797,7.023849,56.190789,6.630859,1.000000,1.000000,5
16,1.000000,4851,54,4797,1.125704,0.017697,7.103038,56.507644,6.650341,1.000000,1.000000,5
16,5.000000,5030,230,4800,4.791667,0.017378,7.361977,57.543495,6.718379,1.000000,1.000000,5
16,10.000000,5303,503,4800,10.479167,0.016908,7.761868,59.143057,6.801524,1.000000,1.000000,5
16,25.000000,6350,1541,4809,32.044084,0.015355,9.285665,65.127229,7.155255,1.000000,1.000000,5
