composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.934829,60.508086,0.016527,0.449219,0.000000,0.449219,0.008464,8.464000
2,2,7.871081,60.021153,0.016661,0.449219,0.068047,0.517266,0.008488,8.488000
3,2,7.808730,59.546650,0.016794,0.449219,0.409814,0.859033,0.008488,8.488000
4,2,7.809005,59.549658,0.016793,2.539062,2.183887,4.722949,0.008480,8.480000
5,2,7.779678,59.340621,0.016852,1.230469,0.819738,2.050206,0.008472,8.472000
6,3,7.815774,59.563683,0.016789,0.449219,0.470360,0.919579,0.008512,8.512000
7,3,7.788554,59.401511,0.016835,2.539062,2.244673,4.783735,0.008488,8.488000
8,3,7.749331,59.115211,0.016916,1.230469,0.887273,2.117741,0.008488,8.488000
9,3,7.774893,59.308248,0.016861,2.539062,2.568674,5.107736,0.008512,8.512000
10,3,7.727329,58.939865,0.016966,1.230469,1.221205,2.451674,0.008488,8.488000
11,3,7.774529,59.310332,0.016860,3.320312,3.013294,6.333606,0.008480,8.480000
12,4,7.782496,59.299236,0.016864,2.537371,2.638538,5.175909,0.008560,8.560000
13,4,7.724907,58.919513,0.016972,1.230469,1.286710,2.517178,0.008536,8.536000
14,4,7.749671,59.146000,0.016907,3.320312,3.072909,6.393222,0.008536,8.536000
15,4,7.755423,59.100182,0.016920,3.318621,3.404228,6.722849,0.008512,8.512000
16,5,7.763925,59.152533,0.016905,3.320312,3.484369,6.804682,0.008536,8.536000
