composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.928492,443.423500,0.002255,0.449219,0.000000,0.449219,0.005120,5.120000
2,2,6.924387,440.113220,0.002272,0.449219,0.063477,0.512695,0.005124,5.128000
3,2,6.922532,418.736514,0.002388,0.449219,0.375977,0.825195,0.004884,4.914000
4,2,6.931397,203.550913,0.004913,1.230469,0.781250,2.011719,0.002348,2.392000
5,2,6.957449,169.323387,0.005906,2.539062,2.089844,4.628906,0.001992,2.448000
6,3,6.922927,418.738093,0.002388,0.449219,0.439453,0.888672,0.004888,4.922000
7,3,6.929932,200.409592,0.004990,1.230469,0.844727,2.075195,0.002352,2.400000
8,3,6.956584,166.220467,0.006016,2.539062,2.153320,4.692383,0.001932,2.392000
9,3,6.930957,179.217206,0.005580,1.230469,1.157227,2.387695,0.002112,2.186000
10,3,6.958629,145.093361,0.006892,2.539062,2.465820,5.004883,0.001692,2.178000
11,3,6.969654,142.747860,0.007005,3.320312,2.871094,6.191406,0.001684,1.832000
12,4,6.931352,179.218785,0.005580,1.230469,1.220703,2.451172,0.002116,2.194000
13,4,6.959024,145.094940,0.006892,2.539062,2.529297,5.068359,0.001696,2.186000
14,4,6.968789,139.644940,0.007161,3.320312,2.934570,6.254883,0.001624,1.776000
15,4,6.970834,118.517834,0.008438,3.320312,3.247070,6.567383,0.001384,1.562000
16,5,6.971229,118.519413,0.008437,3.320312,3.310547,6.630859,0.001388,1.570000
