composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.453029,66.029353,0.015145,0.449219,0.000000,0.449219,0.032293,32.292800
2,2,8.204294,64.090123,0.015603,0.449219,0.065376,0.514595,0.032280,32.280000
3,2,7.952312,62.128195,0.016096,0.449219,0.384605,0.833824,0.032280,32.280000
4,2,7.799229,60.923545,0.016414,2.539062,2.145141,4.684204,0.032206,32.206400
5,2,7.811703,61.017884,0.016389,1.230469,0.801233,2.031702,0.032230,32.230400
6,3,7.939236,62.022769,0.016123,0.449219,0.449878,0.899097,0.032288,32.288000
7,3,7.727360,60.363104,0.016566,2.539062,2.210316,4.749378,0.032211,32.211200
8,3,7.696583,60.129209,0.016631,1.230469,0.866054,2.096523,0.032208,32.208000
9,3,7.670322,59.929612,0.016686,2.539062,2.529642,5.068705,0.032200,32.200000
10,3,7.591903,59.312282,0.016860,1.230469,1.186655,2.417124,0.032218,32.217600
11,3,7.629510,59.597207,0.016779,3.320312,2.944736,6.265048,0.032214,32.214400
12,4,7.658942,59.830968,0.016714,2.539062,2.596400,5.135462,0.032214,32.214400
13,4,7.579684,59.210428,0.016889,1.230469,1.251602,2.482071,0.032232,32.232000
14,4,7.555358,59.027636,0.016941,3.320312,3.008713,6.329025,0.032210,32.209600
15,4,7.501418,58.606629,0.017063,3.320312,3.328955,6.649267,0.032214,32.214400
16,5,7.487443,58.497655,0.017095,3.320312,3.394293,6.714606,0.032219,32.219200
