composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.457713,57.577220,0.017368,0.449219,0.000000,0.449219,0.000920,0.920000
2,2,7.451293,57.527919,0.017383,0.449219,0.063477,0.512695,0.000928,0.928000
3,2,7.447400,57.498687,0.017392,0.449219,0.375977,0.825195,0.000928,0.928000
4,2,7.483938,57.780429,0.017307,2.539062,2.157555,4.696617,0.000928,0.928000
5,2,7.456261,57.566712,0.017371,1.230469,0.805746,2.036214,0.000928,0.928000
6,3,7.447675,57.500885,0.017391,0.449219,0.439453,0.888672,0.000936,0.936000
7,3,7.482566,57.769798,0.017310,2.539062,2.222766,4.761828,0.000936,0.936000
8,3,7.453896,57.548511,0.017377,1.230469,0.869623,2.100092,0.000944,0.944000
9,3,7.484390,57.783595,0.017306,2.539062,2.550459,5.089521,0.000928,0.928000
10,3,7.453964,57.549525,0.017376,1.230469,1.185352,2.415820,0.000936,0.936000
11,3,7.495405,57.870795,0.017280,3.320312,2.961816,6.282129,0.000936,0.936000
12,4,7.484665,57.785793,0.017305,2.539062,2.613936,5.152998,0.000936,0.936000
13,4,7.454239,57.551723,0.017376,1.230469,1.248828,2.479297,0.000944,0.944000
14,4,7.494032,57.860164,0.017283,3.320312,3.027027,6.347340,0.000944,0.944000
15,4,7.495916,57.874441,0.017279,3.320312,3.354720,6.675033,0.000944,0.944000
16,5,7.496251,57.877119,0.017278,3.320312,3.418197,6.738509,0.000960,0.960000
