composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.001732,446.026383,0.002242,0.449219,0.000000,0.449219,0.006912,6.912000
2,2,6.995763,442.595243,0.002259,0.449219,0.063477,0.512695,0.006856,6.864000
3,2,6.992408,421.106465,0.002375,0.449219,0.375977,0.825195,0.006560,6.608000
4,2,7.000408,203.783988,0.004907,1.230469,0.781250,2.011719,0.003196,3.256000
5,2,7.026363,169.694563,0.005893,2.539062,2.089844,4.628906,0.002664,3.280000
6,3,6.992623,421.107324,0.002375,0.449219,0.439453,0.888672,0.006564,6.614000
7,3,6.998043,200.581468,0.004986,1.230469,0.844727,2.075195,0.003140,3.208000
8,3,7.025078,166.561163,0.006004,2.539062,2.153320,4.692383,0.002608,3.232000
9,3,6.998408,179.328842,0.005576,1.230469,1.157227,2.387695,0.002780,2.888000
10,3,7.026883,145.400697,0.006878,2.539062,2.465820,5.004883,0.002312,2.976000
11,3,7.037285,142.875815,0.006999,3.320312,2.871094,6.191406,0.002252,2.456000
12,4,6.998623,179.329701,0.005576,1.230469,1.220703,2.451172,0.002784,2.894000
13,4,7.027098,145.401556,0.006878,2.539062,2.529297,5.068359,0.002316,2.982000
14,4,7.036000,139.742415,0.007156,3.320312,2.934570,6.254883,0.002196,2.408000
15,4,7.037805,118.581949,0.008433,3.320312,3.247070,6.567383,0.001900,2.152000
16,5,7.038019,118.582808,0.008433,3.320312,3.310547,6.630859,0.001904,2.158000
