composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,40.468044,158.507739,0.006309,0.888672,0.537217,1.425889,0.001870,3.739200
2,2,40.468044,158.507739,0.006309,0.888672,0.537217,1.425889,0.001870,3.739200
3,3,40.475147,158.523052,0.006308,0.888672,0.685485,1.574156,0.001870,3.740800
4,3,40.475147,158.523052,0.006308,0.888672,0.685485,1.574156,0.001870,3.740800
5,3,40.458938,158.439441,0.006312,0.888672,0.690733,1.579405,0.001872,3.744000
6,3,40.458938,158.439441,0.006312,0.888672,0.690733,1.579405,0.001872,3.744000
7,3,40.473354,158.490932,0.006310,1.504355,1.173479,2.677834,0.001870,3.739200
8,3,40.473354,158.490932,0.006310,1.504355,1.173479,2.677834,0.001870,3.739200
9,3,40.435981,158.348804,0.006315,0.888672,1.099207,1.987878,0.001870,3.740800
10,3,40.468769,158.410673,0.006313,2.060547,1.745249,3.805796,0.001873,3.745600
11,3,40.468769,158.410673,0.006313,2.060547,1.745249,3.805796,0.001873,3.745600
12,4,40.459514,158.441698,0.006311,0.888672,0.839359,1.728031,0.001874,3.747200
13,4,40.459514,158.441698,0.006311,0.888672,0.839359,1.728031,0.001874,3.747200
14,4,40.473966,158.493333,0.006309,1.504355,1.322105,2.826460,0.001872,3.744000
15,4,40.473966,158.493333,0.006309,1.504355,1.322105,2.826460,0.001872,3.744000
16,4,40.435215,158.348425,0.006315,0.888672,1.247552,2.136224,0.001873,3.745600
17,4,40.435215,158.348425,0.006315,0.888672,1.247552,2.136224,0.001873,3.745600
18,4,40.447523,158.389590,0.006314,1.504355,1.320074,2.824430,0.001871,3.742400
19,4,40.447523,158.389590,0.006314,1.504355,1.320074,2.824430,0.001871,3.742400
20,4,40.456176,158.386616,0.006314,2.060547,1.889150,3.949697,0.001875,3.750400
21,4,40.427698,158.311446,0.006317,2.676230,2.374054,5.050284,0.001872,3.744000
22,4,40.456176,158.386616,0.006314,2.060547,1.889150,3.949697,0.001875,3.750400
23,4,40.427698,158.311446,0.006317,2.676230,2.374054,5.050284,0.001872,3.744000
24,4,40.447349,158.360178,0.006315,2.060547,1.890858,3.951405,0.001873,3.745600
25,4,40.447349,158.360178,0.006315,2.060547,1.890858,3.951405,0.001873,3.745600
26,4,40.430021,158.325415,0.006316,2.060547,2.292630,4.353177,0.001872,3.744000
27,4,40.425250,158.301976,0.006317,1.504355,1.724767,3.229122,0.001873,3.745600
28,5,40.437157,158.353536,0.006315,0.888672,1.395031,2.283703,0.001878,3.755200
29,5,40.465528,158.426778,0.006312,1.504355,1.472919,2.977275,0.001874,3.748800
30,5,40.465528,158.426778,0.006312,1.504355,1.472919,2.977275,0.001874,3.748800
31,5,40.428286,158.313751,0.006317,2.676230,2.522680,5.198911,0.001874,3.748800
32,5,40.428286,158.313751,0.006317,2.676230,2.522680,5.198911,0.001874,3.748800
33,5,40.447925,158.362460,0.006315,2.060547,2.038413,4.098960,0.001874,3.748800
34,5,40.447925,158.362460,0.006315,2.060547,2.038413,4.098960,0.001874,3.748800
35,5,40.430585,158.327649,0.006316,2.060547,2.440185,4.500732,0.001873,3.745600
36,5,40.430585,158.327649,0.006316,2.060547,2.440185,4.500732,0.001873,3.745600
37,5,40.425825,158.304234,0.006317,1.504355,1.873393,3.377749,0.001874,3.748800
38,5,40.425825,158.304234,0.006317,1.504355,1.873393,3.377749,0.001874,3.748800
39,5,40.409196,158.266860,0.006318,2.676230,2.518458,5.194689,0.001874,3.748800
40,5,40.409196,158.266860,0.006318,2.676230,2.518458,5.194689,0.001874,3.748800
41,5,40.423638,158.295564,0.006317,2.676230,2.923866,5.600097,0.001873,3.745600
42,6,40.433108,158.333800,0.006316,2.060547,2.591417,4.651964,0.001874,3.748800
43,6,40.426407,158.306503,0.006317,1.504355,2.023739,3.528095,0.001876,3.752000
44,6,40.424232,158.298038,0.006317,2.676230,2.669990,5.346221,0.001876,3.752000
45,6,40.424232,158.298038,0.006317,2.676230,2.669990,5.346221,0.001876,3.752000
46,6,40.424249,158.297940,0.006317,2.676230,3.073563,5.749794,0.001875,3.750400
47,6,40.424249,158.297940,0.006317,2.676230,3.073563,5.749794,0.001875,3.750400
48,7,40.417867,158.286353,0.006318,2.676230,3.220282,5.896512,0.001878,3.756800
