composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.558257,481.234214,0.002078,0.449219,0.000000,0.449219,0.124122,124.121600
2,2,7.439890,470.601944,0.002125,0.449219,0.063477,0.512695,0.123243,123.299200
3,2,7.322627,441.071085,0.002267,0.449219,0.377330,0.826549,0.117414,118.086400
4,2,7.265032,217.298239,0.004602,1.230469,0.784878,2.015347,0.056710,57.777600
5,2,7.285041,177.667930,0.005628,2.539062,2.101505,4.640568,0.046978,57.987200
6,3,7.316569,441.046943,0.002267,0.449219,0.441000,0.890219,0.117416,118.062000
7,3,7.211895,210.818476,0.004743,1.230469,0.848414,2.078883,0.055895,57.019200
8,3,7.251144,172.415946,0.005800,2.539062,2.165280,4.704342,0.046150,57.216000
9,3,7.164537,185.757154,0.005383,1.230469,1.162095,2.392564,0.050015,51.755200
10,3,7.228184,148.888321,0.006716,2.539062,2.479531,5.018594,0.040273,51.957200
11,3,7.218097,149.881194,0.006672,3.320312,2.885056,6.205368,0.039484,43.012800
12,4,7.158460,185.710520,0.005385,1.230469,1.225999,2.456468,0.050004,51.718000
13,4,7.222101,148.864058,0.006718,2.539062,2.543153,5.082215,0.040274,51.930800
14,4,7.184212,144.629978,0.006914,3.320312,2.948830,6.269143,0.038657,42.241600
15,4,7.161260,121.123915,0.008256,3.320312,3.263552,6.583865,0.032790,36.992400
16,5,7.155152,121.077258,0.008259,3.320312,3.327090,6.647403,0.032778,36.951600
