composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.273147,57.861117,0.017283,0.449219,0.000000,0.449219,0.007757,7.756800
2,2,7.214338,57.188465,0.017486,0.449219,0.063477,0.512695,0.007728,7.728000
3,2,7.157265,55.291585,0.018086,0.449219,0.376653,0.825872,0.007536,7.536000
4,2,7.157784,48.593699,0.020579,2.539062,2.101881,4.640944,0.006632,7.068400
5,2,7.134701,43.822105,0.022820,1.230469,0.785785,2.016254,0.006014,5.087800
6,3,7.154553,54.564645,0.018327,0.449219,0.440227,0.889445,0.007439,7.536800
7,3,7.141168,48.527606,0.020607,2.539062,2.165665,4.704728,0.006634,7.042800
8,3,7.108384,43.717436,0.022874,1.230469,0.849336,2.079805,0.006014,5.061400
9,3,7.131265,48.488251,0.020624,2.539062,2.480604,5.019666,0.006634,6.848400
10,3,7.086210,43.629299,0.022920,1.230469,1.162902,2.393371,0.006014,4.865400
11,3,7.132305,43.812564,0.022825,3.320312,2.887733,6.208046,0.006014,4.934600
12,4,7.128541,47.761238,0.020937,2.539062,2.544177,5.083239,0.006537,6.849200
13,4,7.083487,42.902311,0.023309,1.230469,1.226475,2.456944,0.005916,4.865400
14,4,7.115665,43.746376,0.022859,3.320312,2.951517,6.271830,0.006015,4.907400
15,4,7.105750,43.706972,0.022880,3.320312,3.266455,6.586768,0.006015,4.712200
16,5,7.103038,42.980032,0.023267,3.320312,3.330029,6.650341,0.005918,4.713000
