composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.943357,60.524168,0.016522,0.449219,0.000000,0.449219,0.008477,8.476800
2,2,7.878711,59.822747,0.016716,0.449219,0.065305,0.514523,0.008448,8.448000
3,2,7.765316,45.726519,0.021869,1.230469,0.821594,2.052063,0.006566,5.552200
4,2,7.802727,57.781435,0.017307,0.449219,0.394474,0.843693,0.008225,8.224800
5,2,7.771818,50.569085,0.019775,2.539062,2.203448,4.742510,0.007245,7.727000
6,3,7.801709,57.039261,0.017532,0.449219,0.459766,0.908985,0.008124,8.232000
7,3,7.735401,45.619253,0.021921,1.230469,0.885291,2.115759,0.006570,5.525400
8,3,7.710166,45.531687,0.021963,3.320312,3.016552,6.336864,0.006564,5.378800
9,3,7.751992,50.501148,0.019802,2.539062,2.268532,4.807595,0.007249,7.697000
10,3,7.729586,50.448114,0.019822,2.539062,2.588182,5.127245,0.007248,7.475800
11,3,7.703190,45.507851,0.021974,1.230469,1.212025,2.442493,0.006568,5.307600
12,4,7.722557,49.682197,0.020128,2.539062,2.651204,5.190267,0.007138,7.470200
13,4,7.699538,44.757400,0.022343,1.230469,1.280570,2.511039,0.006464,5.305000
14,4,7.691317,45.459896,0.021997,3.320312,3.083510,6.403822,0.006567,5.350800
15,4,7.676228,45.403836,0.022025,3.320312,3.410020,6.730332,0.006565,5.138000
16,5,7.673423,44.649343,0.022397,3.320312,3.474973,6.795286,0.006459,5.135400
