composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.274707,57.867598,0.017281,0.449219,0.000000,0.449219,0.007760,7.760000
2,2,7.215971,57.400230,0.017422,0.449219,0.063477,0.512695,0.007768,7.768000
3,2,7.158868,56.946241,0.017560,0.449219,0.375977,0.825195,0.007768,7.768000
4,2,7.159368,56.951110,0.017559,2.539062,2.093605,4.632668,0.007776,7.776000
5,2,7.135859,56.765344,0.017616,1.230469,0.783064,2.013533,0.007768,7.768000
6,3,7.156263,56.925399,0.017567,0.449219,0.439453,0.888672,0.007784,7.784000
7,3,7.142845,56.819154,0.017600,2.539062,2.157178,4.696241,0.007792,7.792000
8,3,7.109674,56.556342,0.017681,1.230469,0.846570,2.077039,0.007776,7.776000
9,3,7.132908,56.739826,0.017624,2.539062,2.470522,5.009585,0.007784,7.784000
10,3,7.087663,56.380720,0.017737,1.230469,1.159309,2.389778,0.007776,7.776000
11,3,7.133421,56.745900,0.017622,3.320312,2.877412,6.197725,0.007776,7.776000
12,4,7.130243,56.718505,0.017631,2.539062,2.533999,5.073062,0.007800,7.800000
13,4,7.084938,56.358918,0.017743,1.230469,1.222786,2.453255,0.007784,7.784000
14,4,7.116897,56.613943,0.017663,3.320312,2.940985,6.261297,0.007784,7.784000
15,4,7.106960,56.534616,0.017688,3.320312,3.254329,6.574642,0.007776,7.776000
16,5,7.104355,56.513774,0.017695,3.320312,3.317806,6.638118,0.007792,7.792000
