Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
12,1.000000,19368,185,19183,0.955184,0.020049,7.415219,49.876850,5.080125,0.971939,0.889213,4
12,5.000000,20134,947,19187,4.703487,0.019668,7.706879,50.844239,5.135462,0.971939,0.889213,4
12,10.000000,21244,2057,19187,9.687441,0.019127,8.131986,52.282691,5.208085,0.971939,0.889213,4
12,25.000000,25500,6301,19199,24.737255,0.017302,9.758305,57.795622,5.484137,0.971939,0.889213,4
13,0.000000,19191,0,19191,0.000000,0.022734,7.244900,43.986116,2.451172,1.000000,0.987269,4
13,1.000000,19380,185,19195,0.954592,0.022624,7.314744,44.201791,2.456643,1.000000,0.987269,4
13,5.000000,20145,948,19197,4.705882,0.022192,7.602844,45.061700,2.482071,1.000000,0.987269,4
13,10.000000,21290,2092,19198,9.830907,0.021560,8.034664,46.382029,2.516804,1.000000,0.987269,4
13,25.000000,25511,6304,19207,24.738348,0.019528,9.627173,51.209208,2.651000,1.000000,0.987269,4
14,0.000000,19185,0,19185,0.000000,0.022336,7.257785,44.769797,6.254883,0.977564,0.977564,4
14,1.000000,19376,189,19187,0.975434,0.022226,7.329291,44.992514,6.269079,0.977564,0.977564,4
14,5.000000,20131,942,19189,4.679350,0.021804,7.614427,45.862865,6.329025,0.977564,0.977564,4
14,10.000000,21267,2074,19193,9.756900,0.021191,8.042626,47.190564,6.414103,0.977564,0.977564,4
14,25.000000,25500,6300,19200,24.737255,0.019189,9.642932,52.114527,6.738476,0.977564,0.977564,4
15,0.000000,19185,0,19185,0.000000,0.022434,7.209238,44.575609,6.567383,0.890625,1.000000,4
15,1.000000,19373,185,19188,0.954937,0.022324,7.278775,44.794435,6.582206,0.890625,1.000000,4
15,5.000000,20134,942,19192,4.678653,0.021899,7.563438,45.664634,6.649267,0.890625,1.000000,4
15,10.000000,21256,2064,19192,9.719609,0.021286,7.985220,46.979378,6.742736,0.890625,1.000000,4
15,25.000000,25481,6283,19198,24.685059,0.019277,9.571472,51.875282,7.102266,0.890625,1.000000,4
16,0.000000,19185,0,19185,0.000000,0.022835,7.196529,43.792631,6.630859,1.000000,1.000000,5
16,1.000000,19375,185,19190,0.954839,0.022723,7.265952,44.007464,6.645990,1.000000,1.000000,5
16,5.000000,20137,942,19195,4.677956,0.022290,7.550075,44.863359,6.714606,1.000000,1.000000,5
16,10.000000,21258,2063,19195,9.709286,0.021665,7.970547,46.156679,6.809281,1.000000,1.000000,5
16,25.000000,25500,6296,19204,24.713725,0.019619,9.559408,50.971525,7.176825,1.000000,1.000000,5
