Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
4,12h,0.021003,6.968429,47.612030,4.628906,0.900128,0.728426,2,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,18h,0.021024,6.960989,47.564030,4.628906,0.900128,0.728426,2,107,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,24h,0.021035,6.957449,47.540750,4.628906,0.900128,0.728426,2,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,1h,0.022601,7.190357,44.246119,2.011719,0.971774,0.945565,2,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,6h,0.023183,6.965237,43.134439,2.011719,0.971774,0.945565,2,320,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,12h,0.023243,6.942677,43.023079,2.011719,0.971774,0.945565,2,160,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,18h,0.023263,6.935177,42.986119,2.011719,0.971774,0.945565,2,107,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,24h,0.023273,6.931397,42.967399,2.011719,0.971774,0.945565,2,80,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,1h,0.017998,7.241227,55.561877,0.888672,0.930769,0.871154,3,1921,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,6h,0.018734,6.964267,53.377997,0.888672,0.930769,0.871154,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,12h,0.018811,6.936727,53.160797,0.888672,0.930769,0.871154,3,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,18h,0.018837,6.927487,53.088197,0.888672,0.930769,0.871154,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,24h,0.018849,6.922927,53.052077,0.888672,0.930769,0.871154,3,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1h,0.020390,7.176364,49.043289,4.692383,0.932671,0.822369,3,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,6h,0.020950,6.985264,47.733609,4.692383,0.932671,0.822369,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,12h,0.021007,6.966244,47.603289,4.692383,0.932671,0.822369,3,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,18h,0.021026,6.959824,47.559369,4.692383,0.932671,0.822369,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,24h,0.021036,6.956584,47.537289,4.692383,0.932671,0.822369,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1h,0.022709,7.137592,44.035058,2.075195,0.980874,0.965847,3,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,6h,0.023201,6.957052,43.101698,2.075195,0.980874,0.965847,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,12h,0.023251,6.938932,43.008098,2.075195,0.980874,0.965847,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,18h,0.023268,6.932992,42.977378,2.075195,0.980874,0.965847,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,24h,0.023277,6.929932,42.961538,2.075195,0.980874,0.965847,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1h,0.020428,7.153749,48.952829,5.004883,0.816752,0.852284,3,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,6h,0.020952,6.984069,47.728829,5.004883,0.816752,0.852284,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,12h,0.021005,6.967209,47.607149,5.004883,0.816752,0.852284,3,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,18h,0.021023,6.961509,47.566109,5.004883,0.816752,0.852284,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,24h,0.021032,6.958629,47.545469,5.004883,0.816752,0.852284,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1h,0.022806,7.090797,43.847878,2.387695,0.854167,0.983025,3,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,6h,0.023212,6.951837,43.080838,2.387695,0.854167,0.983025,3,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,12h,0.023254,6.937917,43.004038,2.387695,0.854167,0.983025,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,18h,0.023267,6.933297,42.978598,2.387695,0.854167,0.983025,3,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,24h,0.023274,6.930957,42.965638,2.387695,0.854167,0.983025,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1h,0.022697,7.143714,44.059546,6.191406,0.970833,0.966667,3,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,6h,0.023125,6.992274,43.242586,6.191406,0.970833,0.966667,3,320,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,12h,0.023169,6.977214,43.161226,6.191406,0.970833,0.966667,3,161,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,18h,0.023184,6.972054,43.133626,6.191406,0.970833,0.966667,3,107,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,24h,0.023191,6.969654,43.120426,6.191406,0.970833,0.966667,3,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1h,0.020743,7.147664,48.207939,5.068359,0.971939,0.889213,4,1920,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,6h,0.021269,6.983624,47.016219,5.068359,0.971939,0.889213,4,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,12h,0.021323,6.967304,46.897659,5.068359,0.971939,0.889213,4,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,18h,0.021341,6.961724,46.857459,5.068359,0.971939,0.889213,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,24h,0.021350,6.959024,46.837659,5.068359,0.971939,0.889213,4,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1h,0.023200,7.084712,43.102988,2.451172,1.000000,0.987269,4,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,6h,0.023603,6.951392,42.368228,2.451172,1.000000,0.987269,4,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,12h,0.023644,6.938012,42.294548,2.451172,1.000000,0.987269,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,18h,0.023657,6.933512,42.269948,2.451172,1.000000,0.987269,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,24h,0.023664,6.931352,42.257828,2.451172,1.000000,0.987269,4,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,1h,0.022766,7.110149,43.925285,6.254883,0.977564,0.977564,4,1918,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,6h,0.023136,6.987269,43.222565,6.254883,0.977564,0.977564,4,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,12h,0.023174,6.975029,43.152485,6.254883,0.977564,0.977564,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,18h,0.023186,6.970889,43.128965,6.254883,0.977564,0.977564,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,24h,0.023193,6.968789,43.116965,6.254883,0.977564,0.977564,4,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1h,0.022813,7.087534,43.834825,6.567383,0.890625,1.000000,4,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,6h,0.023139,6.986074,43.217785,6.567383,0.890625,1.000000,4,321,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,12h,0.023172,6.975994,43.156345,6.567383,0.890625,1.000000,4,162,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,18h,0.023183,6.972574,43.135705,6.567383,0.890625,1.000000,4,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,24h,0.023188,6.970834,43.125145,6.567383,0.890625,1.000000,4,81,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,1h,0.023207,7.081449,43.089935,6.630859,1.000000,1.000000,5,1919,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,6h,0.023527,6.985629,42.505175,6.630859,1.000000,1.000000,5,322,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,12h,0.023559,6.976089,42.446855,6.630859,1.000000,1.000000,5,163,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,18h,0.023570,6.972789,42.427055,6.630859,1.000000,1.000000,5,108,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,24h,0.023575,6.971229,42.417335,6.630859,1.000000,1.000000,5,82,0,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
