composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.807171,470.629459,0.002125,0.449219,0.000000,0.449219,0.007744,7.744000
2,2,7.807118,467.627779,0.002138,0.449219,0.063477,0.512695,0.007688,7.696000
3,2,7.807179,446.629728,0.002239,0.449219,0.375977,0.825195,0.007388,7.430000
4,2,7.807173,210.818298,0.004743,1.230469,0.813911,2.044380,0.003461,3.530000
5,2,7.807176,178.086304,0.005615,2.539062,2.225266,4.764328,0.002992,3.680000
6,3,7.807179,446.629728,0.002239,0.449219,0.439453,0.888672,0.007392,7.436000
7,3,7.807165,207.818036,0.004812,1.230469,0.877922,2.108391,0.003409,3.490000
8,3,7.807170,175.086112,0.005711,2.539062,2.292211,4.831274,0.002936,3.632000
9,3,7.807176,186.818388,0.005353,1.230469,1.194727,2.425195,0.003109,3.226000
10,3,7.807176,154.086304,0.006490,2.539062,2.635098,5.174160,0.002636,3.366000
11,3,7.841280,150.309716,0.006653,3.320312,3.024334,6.344646,0.002653,2.874000
12,4,7.819112,186.842261,0.005352,1.230469,1.264614,2.495083,0.003129,3.270000
13,4,7.807176,154.086304,0.006490,2.539062,2.698574,5.237637,0.002640,3.372000
14,4,7.834956,146.273768,0.006836,3.320312,3.091099,6.411412,0.002541,2.778000
15,4,7.936776,125.477588,0.007970,3.320312,3.477256,6.797568,0.002181,2.462000
16,5,7.877944,125.359924,0.007977,3.320312,3.517834,6.838147,0.002193,2.484000
