composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.296669,57.092405,0.017515,0.449219,0.000000,0.449219,0.002006,2.006400
2,2,7.281994,56.774032,0.017614,0.449219,0.063477,0.512695,0.002001,2.000800
3,2,7.273169,44.064074,0.022694,1.230469,0.799395,2.029863,0.001555,1.316400
4,2,7.269760,55.198168,0.018117,0.449219,0.389512,0.838730,0.001947,1.947200
5,2,7.296028,48.734006,0.020520,2.539062,2.145054,4.684116,0.001713,1.829000
6,3,7.265852,54.454123,0.018364,0.449219,0.452969,0.902188,0.001921,1.948000
7,3,7.266868,44.039470,0.022707,1.230469,0.863168,2.093637,0.001557,1.311600
8,3,7.305307,44.189959,0.022630,3.320312,2.939580,6.259893,0.001558,1.281200
9,3,7.290271,48.715217,0.020527,2.539062,2.209501,4.748563,0.001714,1.821800
10,3,7.294030,48.722576,0.020524,2.539062,2.531858,5.070921,0.001714,1.772200
11,3,7.263028,44.025535,0.022714,1.230469,1.185465,2.415934,0.001557,1.259600
12,4,7.293807,47.988066,0.020839,2.539062,2.596882,5.135944,0.001689,1.773000
13,4,7.262805,43.291025,0.023099,1.230469,1.250488,2.480957,0.001531,1.260400
14,4,7.296976,44.165999,0.022642,3.320312,3.002639,6.322952,0.001558,1.274000
15,4,7.301344,44.174529,0.022637,3.320312,3.323826,6.644138,0.001558,1.222000
16,5,7.301243,43.440333,0.023020,3.320312,3.388187,6.708500,0.001536,1.227400
