composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.724607,75.114049,0.013313,0.449219,0.000000,0.449219,0.040973,40.972800
2,2,10.402851,72.882649,0.013721,0.449219,0.073304,0.522523,0.040936,40.936000
3,2,10.084281,70.653007,0.014154,0.449219,0.434885,0.884104,0.040936,40.936000
4,2,9.873409,69.203886,0.014450,2.539062,2.436176,4.975238,0.040798,40.798400
5,2,9.887340,69.312995,0.014427,1.230469,0.910755,2.141224,0.040806,40.806400
6,3,10.067260,70.531859,0.014178,0.449219,0.507856,0.957075,0.040950,40.950400
7,3,9.782062,68.565404,0.014585,2.539062,2.509395,5.048458,0.040808,40.808000
8,3,9.744137,68.312384,0.014639,1.230469,0.983669,2.214138,0.040797,40.796800
9,3,9.708644,68.065025,0.014692,2.539062,2.871889,5.410952,0.040787,40.787200
10,3,9.615789,67.399518,0.014837,1.230469,1.347700,2.578168,0.040826,40.825600
11,3,9.652891,67.668584,0.014778,3.320312,3.345593,6.665905,0.040797,40.796800
12,4,9.691632,67.943721,0.014718,2.539062,2.945075,5.484137,0.040800,40.800000
13,4,9.594949,67.262858,0.014867,1.230469,1.420532,2.651000,0.040818,40.817600
14,4,9.561832,67.031252,0.014918,3.320312,3.418869,6.739181,0.040810,40.809600
15,4,9.493469,66.551478,0.015026,3.320312,3.782421,7.102734,0.040811,40.811200
16,5,9.476543,66.430378,0.015053,3.320312,3.857011,7.177324,0.040821,40.820800
