composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,51.167465,353.980428,0.002825,0.888672,0.620564,1.509236,0.004631,4.713600
2,2,51.167465,353.980428,0.002825,0.888672,0.620564,1.509236,0.004631,4.590000
3,3,51.160722,353.959659,0.002825,0.888672,0.788210,1.676882,0.004631,4.715200
4,3,51.160722,353.959659,0.002825,0.888672,0.788210,1.676882,0.004631,4.589200
5,3,51.150384,352.415061,0.002838,0.888672,0.787486,1.676157,0.004617,4.688800
6,3,51.150384,352.415061,0.002838,0.888672,0.787486,1.676157,0.004617,4.596400
7,3,51.315502,181.147903,0.005520,1.504355,1.332001,2.836357,0.002362,4.712800
8,3,51.315502,181.147903,0.005520,1.504355,1.332001,2.836357,0.002362,4.589200
9,3,51.146350,347.651465,0.002876,0.888672,1.231577,2.120249,0.004554,4.592800
10,3,51.365915,320.612997,0.003119,2.060547,1.984943,4.045490,0.004186,4.716800
11,3,51.365915,320.612997,0.003119,2.060547,1.984943,4.045490,0.004186,4.590800
12,4,51.265856,352.708284,0.002835,0.888672,0.977406,1.866078,0.004627,4.705600
13,4,51.265856,352.708284,0.002835,0.888672,0.977406,1.866078,0.004627,4.604800
14,4,51.304598,181.153494,0.005520,1.504355,1.506794,3.011149,0.002362,4.714400
15,4,51.304598,181.153494,0.005520,1.504355,1.506794,3.011149,0.002362,4.586000
16,4,51.208913,347.873516,0.002875,0.888672,1.401704,2.290376,0.004562,4.607200
17,4,51.208913,347.873516,0.002875,0.888672,1.401704,2.290376,0.004562,4.601200
18,4,51.486753,181.730526,0.005503,1.504355,1.492293,2.996649,0.002376,4.701400
19,4,51.486753,181.730526,0.005503,1.504355,1.492293,2.996649,0.002376,4.607800
20,4,51.389411,320.791877,0.003117,2.060547,2.142747,4.203294,0.004193,4.726400
21,4,51.432860,181.891998,0.005498,2.676230,2.679711,5.355942,0.002361,4.706000
22,4,51.389411,320.791877,0.003117,2.060547,2.142747,4.203294,0.004193,4.598000
23,4,51.432860,181.891998,0.005498,2.676230,2.679711,5.355942,0.002361,4.578800
24,4,51.428666,320.687828,0.003118,2.060547,2.160370,4.220917,0.004190,4.694800
25,4,51.428666,320.687828,0.003118,2.060547,2.160370,4.220917,0.004190,4.604800
26,4,51.443838,320.684177,0.003118,2.060547,2.616903,4.677450,0.004186,4.593200
27,4,51.310862,181.142508,0.005521,1.504355,1.962694,3.467049,0.002364,4.588000
28,5,51.183455,347.850098,0.002875,0.888672,1.559401,2.448072,0.004566,4.606400
29,5,51.478866,181.654422,0.005505,1.504355,1.669089,3.173444,0.002378,4.708400
30,5,51.478866,181.654422,0.005505,1.504355,1.669089,3.173444,0.002378,4.606400
31,5,51.387495,181.828549,0.005500,2.676230,2.817459,5.493690,0.002361,4.706000
32,5,51.387495,181.828549,0.005500,2.676230,2.817459,5.493690,0.002361,4.584800
33,5,51.407353,320.672651,0.003118,2.060547,2.312820,4.373366,0.004190,4.695600
34,5,51.407353,320.672651,0.003118,2.060547,2.312820,4.373366,0.004190,4.604400
35,5,51.391735,320.503222,0.003120,2.060547,2.783066,4.843613,0.004184,4.600400
36,5,51.391735,320.503222,0.003120,2.060547,2.783066,4.843613,0.004184,4.598000
37,5,51.314718,181.177644,0.005519,1.504355,2.125455,3.629810,0.002366,4.596400
38,5,51.314718,181.177644,0.005519,1.504355,2.125455,3.629810,0.002366,4.595200
39,5,51.462303,181.881651,0.005498,2.676230,2.860503,5.536734,0.002362,4.679400
40,5,51.462303,181.881651,0.005498,2.676230,2.860503,5.536734,0.002362,4.587000
41,5,51.463359,181.954231,0.005496,2.676230,3.314590,5.990820,0.002364,4.580600
42,6,51.474435,320.730788,0.003118,2.060547,2.967338,5.027885,0.004186,4.594000
43,6,51.334453,181.244588,0.005517,1.504355,2.300407,3.804763,0.002370,4.595600
44,6,51.433149,181.850935,0.005499,2.676230,3.025173,5.701404,0.002365,4.681800
45,6,51.433149,181.850935,0.005499,2.676230,3.025173,5.701404,0.002365,4.590600
46,6,51.422722,181.900310,0.005498,2.676230,3.486409,6.162639,0.002365,4.584600
47,6,51.422722,181.900310,0.005498,2.676230,3.486409,6.162639,0.002365,4.587000
48,7,51.471750,182.025768,0.005494,2.676230,3.662977,6.339208,0.002366,4.583800
