composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.126110,513.604947,0.001947,0.449219,0.000000,0.449219,0.006746,6.745600
2,2,9.085169,509.134397,0.001964,0.449219,0.063477,0.512695,0.006686,6.691200
3,2,9.077947,484.098508,0.002066,0.449219,0.432483,0.881702,0.006362,6.402000
4,2,9.066965,234.155506,0.004271,1.230469,0.902171,2.132640,0.003079,3.136400
5,2,8.959036,187.519069,0.005333,2.539062,2.309281,4.848343,0.002422,3.027200
6,3,9.103852,485.708289,0.002059,0.449219,0.490236,0.939455,0.006405,6.447600
7,3,9.113159,232.559677,0.004300,1.230469,0.973892,2.204361,0.003097,3.160400
8,3,8.972372,184.897101,0.005408,2.539062,2.386412,4.925475,0.002414,3.024000
9,3,9.055233,206.490890,0.004843,1.230469,1.328890,2.559358,0.002746,2.842000
10,3,9.038542,165.617810,0.006038,2.539062,2.858618,5.397681,0.002194,2.826400
11,3,9.024229,159.552867,0.006268,3.320312,3.266604,6.586917,0.002089,2.283200
12,4,9.035104,206.917369,0.004833,1.230469,1.363378,2.593847,0.002760,2.854800
13,4,9.021388,166.250019,0.006015,2.539062,2.926239,5.465301,0.002222,2.854800
14,4,9.031480,155.993273,0.006411,3.320312,3.337568,6.657881,0.002060,2.264000
15,4,9.040797,133.084587,0.007514,3.320312,3.710709,7.031021,0.001757,1.989600
16,5,9.042633,132.268239,0.007560,3.320312,3.788216,7.108529,0.001733,1.968000
