composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.625725,531.270942,0.001882,0.449219,0.000000,0.449219,0.021184,21.184000
2,2,9.607758,527.154019,0.001897,0.449219,0.064144,0.513362,0.021080,21.104000
3,2,9.582479,501.401270,0.001994,0.449219,0.426575,0.875794,0.020112,20.232000
4,2,9.565397,239.028350,0.004184,1.226296,0.911891,2.138186,0.009529,9.714000
5,2,9.625703,200.983781,0.004976,2.539062,2.463862,5.002925,0.008040,9.936000
6,3,9.545163,499.528744,0.002002,0.447553,0.493100,0.940653,0.020060,20.188000
7,3,9.563273,236.531151,0.004228,1.230469,0.983829,2.214297,0.009549,9.754000
8,3,9.609899,196.688255,0.005084,2.539062,2.533183,5.072245,0.007868,9.784000
9,3,9.541246,210.478021,0.004751,1.224548,1.352563,2.577112,0.008465,8.782000
10,3,9.627422,172.226730,0.005806,2.539062,2.939313,5.478375,0.006964,8.982000
11,3,9.647561,170.285224,0.005873,3.320312,3.390982,6.711294,0.006873,7.474000
12,4,9.542463,210.539970,0.004750,1.220538,1.408782,2.629320,0.008605,8.928000
13,4,9.620428,170.183722,0.005876,2.539062,3.006297,5.545360,0.006792,8.828000
14,4,9.630770,163.497607,0.006116,3.320312,3.454255,6.774568,0.006605,7.258000
15,4,9.630703,140.436920,0.007121,3.320312,3.830105,7.150417,0.005745,6.478000
16,5,9.604788,138.168564,0.007238,3.265598,3.861332,7.126931,0.005581,6.338000
