composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.652592,58.402309,0.017123,0.449219,0.000000,0.449219,0.001408,1.408000
2,2,7.637482,58.302725,0.017152,0.449219,0.066198,0.515417,0.001410,1.409600
3,2,7.624828,58.190357,0.017185,1.230469,0.819354,2.049822,0.001410,1.409600
4,2,7.631065,58.237629,0.017171,0.449219,0.384098,0.833316,0.001411,1.411200
5,2,7.615855,58.153350,0.017196,2.539062,2.175611,4.714673,0.001410,1.409600
6,3,7.628696,58.225924,0.017174,0.449219,0.453377,0.902596,0.001414,1.414400
7,3,7.619965,58.153171,0.017196,1.230469,0.883454,2.113922,0.001413,1.412800
8,3,7.586883,58.010872,0.017238,3.320312,2.991629,6.311942,0.001408,1.408000
9,3,7.612771,58.129618,0.017203,2.539062,2.241283,4.780346,0.001411,1.411200
10,3,7.612592,58.120484,0.017206,2.539062,2.578959,5.118022,0.001416,1.416000
11,3,7.615433,58.118560,0.017206,1.230469,1.217838,2.448306,0.001413,1.412800
12,4,7.610037,58.108078,0.017209,2.539062,2.651513,5.190575,0.001418,1.417600
13,4,7.606195,58.079425,0.017218,1.230469,1.269982,2.500451,0.001414,1.414400
14,4,7.591098,58.016430,0.017236,3.320312,3.061746,6.382059,0.001414,1.414400
15,4,7.585829,57.986837,0.017245,3.320312,3.390411,6.710724,0.001411,1.411200
16,5,7.602566,58.051701,0.017226,3.320312,3.468495,6.788808,0.001421,1.420800
