composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.986395,444.364637,0.002250,0.449219,0.000000,0.449219,0.005184,5.184000
2,2,6.986399,441.364770,0.002266,0.449219,0.063477,0.512695,0.005192,5.200000
3,2,6.986398,420.364736,0.002379,0.449219,0.375977,0.825195,0.004952,4.988000
4,2,6.986397,202.243198,0.004945,1.230469,0.781250,2.011719,0.002413,2.458000
5,2,6.986397,167.545587,0.005969,2.539062,2.089844,4.628906,0.002000,2.464000
6,3,6.986398,420.364736,0.002379,0.449219,0.439453,0.888672,0.004956,4.994000
7,3,6.986397,199.243198,0.005019,1.230469,0.844727,2.075195,0.002357,2.410000
8,3,6.986397,164.545587,0.006077,2.539062,2.153320,4.692383,0.002008,2.480000
9,3,6.986397,178.243198,0.005610,1.230469,1.157227,2.387695,0.002117,2.198000
10,3,6.986397,143.545587,0.006966,2.539062,2.465820,5.004883,0.001768,2.268000
11,3,6.986397,140.643198,0.007110,3.320312,2.871094,6.191406,0.001693,1.850000
12,4,6.986397,178.243198,0.005610,1.230469,1.220703,2.451172,0.002121,2.204000
13,4,6.986397,143.545587,0.006966,2.539062,2.529297,5.068359,0.001772,2.274000
14,4,6.986397,137.643198,0.007265,3.320312,2.934570,6.254883,0.001701,1.866000
15,4,6.986397,116.643198,0.008573,3.320312,3.247070,6.567383,0.001461,1.654000
16,5,6.986397,116.643198,0.008573,3.320312,3.310547,6.630859,0.001465,1.660000
