composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.520742,481.327480,0.002078,0.449219,0.000000,0.449219,0.122842,122.841600
2,2,7.409262,470.702885,0.002124,0.449219,0.063477,0.512695,0.121963,122.019200
3,2,7.371268,223.447589,0.004475,1.230469,0.781250,2.011719,0.056186,57.241600
4,2,7.321376,441.072082,0.002267,0.449219,0.375977,0.825195,0.116182,116.849600
5,2,7.626387,192.830291,0.005186,2.539062,2.089844,4.628906,0.046458,57.356800
6,3,7.321063,441.070832,0.002267,0.449219,0.439453,0.888672,0.116183,116.823600
7,3,7.324288,216.950994,0.004609,1.230469,0.844727,2.075195,0.055358,56.470400
8,3,7.700857,165.835656,0.006030,3.320312,2.871094,6.191406,0.039061,42.563200
9,3,7.598582,187.560960,0.005332,2.539062,2.153320,4.692383,0.045630,56.585600
10,3,7.603996,163.901356,0.006101,2.539062,2.465820,5.004883,0.039798,51.364800
11,3,7.305498,191.742335,0.005215,1.230469,1.157227,2.387695,0.049514,51.236800
12,4,7.603684,163.900107,0.006101,2.539062,2.529297,5.068359,0.039799,51.338800
13,4,7.305185,191.741085,0.005215,1.230469,1.220703,2.451172,0.049514,51.210800
14,4,7.673052,160.566325,0.006228,3.320312,2.934570,6.254883,0.038234,41.792000
15,4,7.678466,136.906722,0.007304,3.320312,3.247070,6.567383,0.032402,36.571200
16,5,7.678154,136.905472,0.007304,3.320312,3.310547,6.630859,0.032402,36.545200
