composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.842442,59.563736,0.016789,0.449219,0.000000,0.449219,0.004272,4.272000
2,2,7.810776,59.117640,0.016915,0.449219,0.063477,0.512695,0.004268,4.268000
3,2,7.781422,57.289986,0.017455,0.449219,0.416582,0.865801,0.004144,4.144000
4,2,7.786798,50.582741,0.019770,2.539062,2.194658,4.733720,0.003660,3.900000
5,2,7.774973,45.747850,0.021859,1.230469,0.821168,2.051637,0.003324,2.800000
6,3,7.767667,56.472857,0.017708,0.449219,0.479312,0.928530,0.004082,4.144000
7,3,7.790740,50.575095,0.019773,2.539062,2.268905,4.807968,0.003672,3.896000
8,3,7.760909,45.694230,0.021885,1.230469,0.885298,2.115766,0.003332,2.792000
9,3,7.790028,50.537564,0.019787,2.539062,2.605742,5.144805,0.003660,3.777000
10,3,7.737194,45.627731,0.021916,1.230469,1.219871,2.450339,0.003324,2.668000
11,3,7.794381,45.825739,0.021822,3.320312,3.023886,6.344198,0.003324,2.718000
12,4,7.789080,49.792629,0.020083,2.539062,2.676425,5.215488,0.003618,3.801000
13,4,7.731045,44.832723,0.022305,1.230469,1.290545,2.521014,0.003276,2.680000
14,4,7.787553,45.796552,0.021836,3.320312,3.092729,6.413041,0.003336,2.714000
15,4,7.767765,45.750388,0.021858,3.320312,3.410583,6.730896,0.003336,2.609000
16,5,7.782874,45.022683,0.022211,3.320312,3.486685,6.806998,0.003286,2.617000
