composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.520922,481.339000,0.002078,0.449219,0.000000,0.449219,0.122880,122.880000
2,2,7.409310,470.705957,0.002124,0.449219,0.063477,0.512695,0.121976,122.032000
3,2,7.321580,441.079378,0.002267,0.449219,0.375977,0.825195,0.116224,116.896000
4,2,7.371412,223.456805,0.004475,1.230469,0.781250,2.011719,0.056224,57.280000
5,2,7.626531,192.835475,0.005186,2.539062,2.089844,4.628906,0.046488,57.392000
6,3,7.321207,441.077888,0.002267,0.449219,0.439453,0.888672,0.116224,116.868000
7,3,7.324360,216.955602,0.004609,1.230469,0.844727,2.075195,0.055384,56.496000
8,3,7.598678,187.563072,0.005332,2.539062,2.153320,4.692383,0.045648,56.608000
9,3,7.305690,191.748863,0.005215,1.230469,1.157227,2.387695,0.049568,51.296000
10,3,7.604188,163.903852,0.006101,2.539062,2.465820,5.004883,0.039832,51.408000
11,3,7.700941,165.840360,0.006030,3.320312,2.871094,6.191406,0.039088,42.592000
12,4,7.305317,191.747373,0.005215,1.230469,1.220703,2.451172,0.049568,51.268000
13,4,7.603816,163.902363,0.006101,2.539062,2.529297,5.068359,0.039832,51.380000
14,4,7.673088,160.567957,0.006228,3.320312,2.934570,6.254883,0.038248,41.808000
15,4,7.678598,136.908738,0.007304,3.320312,3.247070,6.567383,0.032432,36.608000
16,5,7.678226,136.907248,0.007304,3.320312,3.310547,6.630859,0.032432,36.580000
