composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.229440,77.763735,0.012859,0.449184,0.000000,0.449184,0.068334,68.334400
2,2,9.705431,73.550423,0.013596,0.449184,0.067704,0.516888,0.068055,68.055200
3,2,9.179063,67.852165,0.014738,0.449188,0.395264,0.844452,0.066363,66.363200
4,2,8.886089,57.312933,0.017448,2.538986,2.205556,4.744542,0.058416,62.223600
5,2,8.884453,50.920074,0.019639,1.230280,0.823927,2.054207,0.052969,44.731000
6,3,9.150098,66.947601,0.014937,0.449188,0.462633,0.911821,0.065506,66.360800
7,3,8.734838,56.737781,0.017625,2.538905,2.272171,4.811076,0.058427,61.999800
8,3,8.646670,50.015384,0.019994,1.230155,0.890889,2.121044,0.052957,44.455000
9,3,8.622578,56.297335,0.017763,2.538605,2.603482,5.142087,0.058395,60.226400
10,3,8.430465,49.190276,0.020329,1.230399,1.223675,2.454074,0.052963,42.735600
11,3,8.538829,49.604697,0.020159,3.319856,3.028727,6.348583,0.052958,43.358400
12,4,8.593558,55.395246,0.018052,2.538672,2.670825,5.209497,0.057542,60.265200
13,4,8.401320,48.281638,0.020712,1.230382,1.287069,2.517450,0.052098,42.778800
14,4,8.387150,49.027255,0.020397,3.319705,3.095125,6.414830,0.052970,43.130000
15,4,8.277083,48.609682,0.020572,3.319891,3.426290,6.746182,0.052966,41.380200
16,5,8.247807,47.699470,0.020965,3.320233,3.493977,6.814210,0.052099,41.393400
