composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.257556,686.903200,0.001456,0.449219,0.000000,0.449219,0.655347,655.347200
2,2,11.630371,648.046226,0.001543,0.449219,0.072745,0.521964,0.650827,651.120000
3,2,10.618341,297.453540,0.003362,1.230469,0.909486,2.139954,0.298826,304.468800
4,2,10.992123,584.474987,0.001711,0.449219,0.435578,0.884797,0.619995,623.511200
5,2,10.589470,230.757874,0.004334,2.539062,2.431674,4.970736,0.247026,305.238400
6,3,10.950445,584.157531,0.001712,0.449219,0.508873,0.958092,0.619639,623.009200
7,3,10.333171,277.809836,0.003600,1.230469,0.983464,2.213933,0.294220,300.159200
8,3,10.148548,194.394896,0.005144,3.320312,3.339532,6.659844,0.207067,225.743600
9,3,10.407548,216.828569,0.004612,2.539062,2.504617,5.043680,0.242723,301.241600
10,3,10.267944,181.330017,0.005515,2.539062,2.872350,5.411413,0.211970,273.660800
11,3,10.070561,235.054961,0.004254,1.230469,1.347815,2.578283,0.263559,272.749600
12,4,10.230774,181.229852,0.005518,2.539062,2.943946,5.483009,0.212000,273.546400
13,4,10.028489,234.933449,0.004257,1.230469,1.417708,2.648177,0.263568,272.565600
14,4,9.966110,180.508478,0.005540,3.320312,3.412461,6.732774,0.202828,221.783600
15,4,9.828827,145.152054,0.006889,3.320312,3.778110,7.098423,0.172349,194.509200
16,5,9.795809,145.017631,0.006896,3.320312,3.852250,7.172563,0.172325,194.364800
