composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.252642,592.169080,0.001689,0.449219,0.000000,0.449219,0.492314,492.313600
2,2,8.786670,558.707237,0.001790,0.449219,0.063477,0.512695,0.488773,488.995200
3,2,8.340224,503.877874,0.001985,0.449219,0.375977,0.825195,0.465548,468.215600
4,2,8.183032,263.374793,0.003797,1.230469,0.781250,2.011719,0.224935,229.172400
5,2,8.418675,215.969939,0.004630,2.539062,2.089844,4.628906,0.185950,229.667200
6,3,8.319895,503.796560,0.001985,0.449219,0.439453,0.888672,0.465548,468.104400
7,3,7.975300,246.440310,0.004058,1.230469,0.844727,2.075195,0.221420,225.879600
8,3,8.288630,204.007488,0.004902,2.539062,2.153320,4.692383,0.182768,226.707200
9,3,7.806750,209.396291,0.004776,1.230469,1.157227,2.387695,0.198221,205.125600
10,3,8.216356,173.125133,0.005776,2.539062,2.465820,5.004883,0.159377,205.761200
11,3,8.246773,185.668140,0.005386,3.320312,2.871094,6.191406,0.156252,170.270000
12,4,7.786421,209.314977,0.004777,1.230469,1.220703,2.451172,0.198221,205.014400
13,4,8.196028,173.043819,0.005779,2.539062,2.529297,5.068359,0.159377,205.650000
14,4,8.116728,173.705689,0.005757,3.320312,2.934570,6.254883,0.153069,167.310000
15,4,8.044454,142.823333,0.007002,3.320312,3.247070,6.567383,0.129678,146.364000
16,5,8.024126,142.742020,0.007006,3.320312,3.310547,6.630859,0.129678,146.252800
