composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.682444,604.499615,0.001654,0.449219,0.000000,0.449219,0.517670,517.670400
2,2,9.185151,570.181969,0.001754,0.449219,0.065190,0.514409,0.513901,514.137600
3,2,8.682906,514.173618,0.001945,0.449219,0.385959,0.835177,0.489426,492.238000
4,2,8.393160,262.118799,0.003815,1.230469,0.801482,2.031951,0.236593,241.045600
5,2,8.369956,203.354195,0.004918,2.539062,2.143961,4.683023,0.195603,241.561600
6,3,8.655640,514.111147,0.001945,0.449219,0.450737,0.899955,0.489516,492.209200
7,3,8.167856,244.785167,0.004085,1.230469,0.866127,2.096596,0.232909,237.593600
8,3,8.225819,191.098567,0.005233,2.539062,2.208970,4.748032,0.192201,238.392000
9,3,7.957055,207.039701,0.004830,1.230469,1.186460,2.416929,0.208506,215.756400
10,3,8.117272,159.712457,0.006261,2.539062,2.529371,5.068433,0.167686,216.444400
11,3,8.025097,171.551786,0.005829,3.320312,2.945451,6.265764,0.164339,179.084000
12,4,7.929661,206.951487,0.004832,1.230469,1.251376,2.481845,0.208560,215.697200
13,4,8.089172,159.596118,0.006266,2.539062,2.594388,5.133450,0.167661,216.303200
14,4,7.881012,159.318582,0.006277,3.320312,3.010040,6.330352,0.161013,175.991200
15,4,7.772259,127.913623,0.007818,3.320312,3.330883,6.651196,0.136445,153.989200
16,5,7.744335,127.809847,0.007824,3.320312,3.395903,6.716215,0.136458,153.886000
